:ID,:LABEL,age,career_stage,district_id,expertise,gender,name,name_kn,risk_level,role
VIC-VIC-FIR-HVR-2021-00021-001,Person,47,,,,F,Sneha Kumar,,,victim
VIC-VIC-FIR-HVR-2021-00021-002,Person,29,,,,M,Prashanth Raju,,,victim
VIC-VIC-FIR-HVR-2021-00021-003,Person,71,,,,M,Akash Bhat,,,victim
VIC-VIC-FIR-VJP-2021-00017-000,Person,74,,,,F,Sangeetha Kamath,,,victim
VIC-VIC-FIR-VJP-2021-00017-001,Person,20,,,,M,Abhishek Raju,,,victim
VIC-VIC-FIR-VJP-2021-00017-002,Person,39,,,,M,Yogesh Pillai,,,victim
VIC-VIC-FIR-VJP-2021-00018-000,Person,19,,,,M,Ganesh Lingayat,,,victim
VIC-VIC-FIR-VJP-2021-00018-001,Person,30,,,,F,Kavitha Swamy,,,victim
VIC-VIC-FIR-BLR-2021-00121-000,Person,46,,,,M,Mohan Raju,,,victim
VIC-VIC-FIR-HVR-2021-00022-000,Person,27,,,,M,Harsh Nayak,,,victim
VIC-VIC-FIR-HVR-2021-00022-001,Person,59,,,,F,Deepa Desai,,,victim
VIC-VIC-FIR-MGL-2021-00028-000,Person,70,,,,M,Deepak Naik,,,victim
VIC-VIC-FIR-MGL-2021-00029-000,Person,27,,,,F,Amala Adiga,,,victim
VIC-VIC-FIR-TKR-2021-00031-000,Person,51,,,,F,Radha Nambiar,,,victim
VIC-VIC-FIR-TKR-2021-00031-001,Person,23,,,,M,Prashanth Adiga,,,victim
VIC-VIC-FIR-TKR-2021-00031-002,Person,31,,,,F,Anita Gowda,,,victim
VIC-VIC-FIR-MGL-2021-00030-000,Person,24,,,,F,Lakshmi Prabhu,,,victim
VIC-VIC-FIR-MGL-2021-00030-001,Person,73,,,,F,Anita Aras,,,victim
VIC-VIC-FIR-MGL-2021-00030-002,Person,61,,,,F,Shantha Adiga,,,victim
VIC-VIC-FIR-BLR-2021-00122-000,Person,61,,,,F,Sangeetha Gowda,,,victim
VIC-VIC-FIR-BLR-2021-00122-001,Person,23,,,,F,Shruthi Prabhu,,,victim
VIC-VIC-FIR-BLR-2021-00122-002,Person,46,,,,M,Shivakumar Krishnamurthy,,,victim
VIC-VIC-FIR-MGL-2021-00031-000,Person,58,,,,M,Rohit Sharma,,,victim
VIC-VIC-FIR-RBG-2021-00043-000,Person,46,,,,M,Ravi Pillai,,,victim
VIC-VIC-FIR-RBG-2021-00043-001,Person,65,,,,F,Seeta Kamath,,,victim
VIC-VIC-FIR-RBG-2021-00043-002,Person,24,,,,F,Priya Prabhu,,,victim
VIC-VIC-FIR-HVR-2021-00023-000,Person,32,,,,M,Kiran Kumar,,,victim
VIC-VIC-FIR-HVR-2021-00023-001,Person,72,,,,F,Suma Aras,,,victim
VIC-VIC-FIR-HVR-2021-00023-002,Person,26,,,,M,Kiran Prabhu,,,victim
VIC-VIC-FIR-HVR-2021-00023-003,Person,75,,,,M,Rohit Shastri,,,victim
VIC-VIC-FIR-HVR-2021-00023-004,Person,72,,,,M,Basavaraj Verma,,,victim
VIC-VIC-FIR-MGL-2021-00032-000,Person,28,,,,F,Rekha Patil,,,victim
VIC-VIC-FIR-HVR-2021-00024-000,Person,47,,,,F,Swathi Singh,,,victim
VIC-VIC-FIR-HVR-2021-00024-001,Person,40,,,,M,Mohan Lingayat,,,victim
VIC-VIC-FIR-HVR-2021-00024-002,Person,50,,,,F,Anita Gowda,,,victim
VIC-VIC-FIR-MGL-2021-00033-000,Person,18,,,,F,Anita Kumar,,,victim
VIC-VIC-FIR-MGL-2021-00033-001,Person,30,,,,F,Madhu Nambiar,,,victim
VIC-VIC-FIR-MGL-2021-00033-002,Person,60,,,,F,Jyothi Reddy,,,victim
VIC-VIC-FIR-HVR-2021-00025-000,Person,51,,,,M,Akash Rao,,,victim
VIC-VIC-FIR-MGL-2021-00034-000,Person,29,,,,F,Nitya Tantri,,,victim
VIC-VIC-FIR-MGL-2021-00034-001,Person,75,,,,M,Vinay Rao,,,victim
VIC-VIC-FIR-MGL-2021-00034-002,Person,49,,,,F,Amala Aras,,,victim
VIC-VIC-FIR-MGL-2021-00035-000,Person,31,,,,M,Anil Thakur,,,victim
VIC-VIC-FIR-UDR-2021-00007-000,Person,55,,,,F,Rekha Ayyar,,,victim
VIC-VIC-FIR-UDR-2021-00007-001,Person,22,,,,M,Mohan Hegde,,,victim
VIC-VIC-FIR-HVR-2021-00026-000,Person,48,,,,F,Geetha Joshi,,,victim
VIC-VIC-FIR-MGL-2021-00036-000,Person,39,,,,M,Yogesh Thakur,,,victim
VIC-VIC-FIR-MGL-2021-00037-000,Person,39,,,,M,Ajay Ayyar,,,victim
VIC-VIC-FIR-MGL-2021-00037-001,Person,24,,,,F,Shruthi Nambiar,,,victim
VIC-VIC-FIR-RCR-2021-00004-000,Person,47,,,,F,Shruthi Ayyar,,,victim
VIC-VIC-FIR-MGL-2021-00038-000,Person,46,,,,F,Nitya Patil,,,victim
VIC-VIC-FIR-BLG-2021-00013-000,Person,20,,,,M,Vinay Gowda,,,victim
VIC-VIC-FIR-MGL-2021-00039-000,Person,48,,,,F,Priya Shastri,,,victim
VIC-VIC-FIR-MGL-2021-00039-001,Person,71,,,,M,Akash Naik,,,victim
VIC-VIC-FIR-MGL-2021-00039-002,Person,45,,,,F,Seeta Thakur,,,victim
VIC-VIC-FIR-HVR-2021-00027-000,Person,30,,,,F,Shantha Desai,,,victim
VIC-VIC-FIR-HVR-2021-00027-001,Person,64,,,,F,Nirmala Gowda,,,victim
VIC-VIC-FIR-HVR-2021-00027-002,Person,61,,,,M,Gaurav Singh,,,victim
VIC-VIC-FIR-MGL-2021-00040-000,Person,74,,,,F,Anjali Patil,,,victim
VIC-VIC-FIR-MGL-2021-00041-000,Person,68,,,,F,Shantha Gowda,,,victim
VIC-VIC-FIR-MGL-2021-00041-001,Person,70,,,,F,Radha Singh,,,victim
VIC-VIC-FIR-MGL-2021-00041-002,Person,36,,,,M,Ramesh Desai,,,victim
VIC-VIC-FIR-BLG-2021-00014-000,Person,50,,,,F,Kavitha Verma,,,victim
VIC-VIC-FIR-BLG-2021-00014-001,Person,55,,,,M,Nagaraj Pillai,,,victim
VIC-VIC-FIR-HVR-2021-00028-000,Person,38,,,,M,Nagaraj Desai,,,victim
VIC-VIC-FIR-HVR-2021-00028-001,Person,33,,,,F,Anita Patil,,,victim
VIC-VIC-FIR-HVR-2021-00028-002,Person,18,,,,F,Madhu Shastri,,,victim
VIC-VIC-FIR-MGL-2021-00042-000,Person,50,,,,M,Anil Prabhu,,,victim
VIC-VIC-FIR-MGL-2021-00042-001,Person,30,,,,F,Deepa Tantri,,,victim
VIC-VIC-FIR-MGL-2021-00042-002,Person,19,,,,F,Bharathi Kumar,,,victim
VIC-VIC-FIR-BLG-2021-00015-000,Person,23,,,,F,Anita Adiga,,,victim
VIC-VIC-FIR-BLG-2021-00016-000,Person,47,,,,M,Basavaraj Thakur,,,victim
VIC-VIC-FIR-BLG-2021-00016-001,Person,69,,,,F,Swathi Raju,,,victim
VIC-VIC-FIR-BLG-2021-00016-002,Person,58,,,,F,Anjali Kumar,,,victim
VIC-VIC-FIR-RBG-2021-00044-000,Person,60,,,,F,Anjali Shastri,,,victim
VIC-VIC-FIR-BLG-2021-00017-000,Person,35,,,,M,Gaurav Patil,,,victim
VIC-VIC-FIR-CKM-2021-00012-000,Person,42,,,,M,Prashanth Kamath,,,victim
VIC-VIC-FIR-HVR-2021-00029-000,Person,63,,,,F,Sangeetha Verma,,,victim
VIC-VIC-FIR-BLG-2021-00018-000,Person,54,,,,F,Meera Udupi,,,victim
VIC-VIC-FIR-BLG-2021-00018-001,Person,36,,,,F,Saritha Adiga,,,victim
VIC-VIC-FIR-BLG-2021-00019-000,Person,58,,,,M,Gaurav Vokkaliga,,,victim
VIC-VIC-FIR-BLG-2021-00019-001,Person,62,,,,F,Jyothi Rao,,,victim
VIC-VIC-FIR-MDY-2021-00002-000,Person,27,,,,M,Deepak Bhat,,,victim
VIC-VIC-FIR-HVR-2021-00030-000,Person,37,,,,M,Arjun Vokkaliga,,,victim
VIC-VIC-FIR-BLG-2021-00020-000,Person,71,,,,M,Srikanth Lingayat,,,victim
VIC-VIC-FIR-BLG-2021-00020-001,Person,67,,,,M,Yogesh Vokkaliga,,,victim
VIC-VIC-FIR-BLG-2021-00021-000,Person,72,,,,M,Mahesh Murthy,,,victim
VIC-VIC-FIR-BLG-2021-00021-001,Person,67,,,,M,Sandeep Nambiar,,,victim
VIC-VIC-FIR-UDR-2021-00008-000,Person,75,,,,M,Basavaraj Vokkaliga,,,victim
VIC-VIC-FIR-BLG-2021-00022-000,Person,29,,,,M,Anil Prabhu,,,victim
VIC-VIC-FIR-UDR-2021-00009-000,Person,44,,,,M,Harsh Gowda,,,victim
VIC-VIC-FIR-UDR-2021-00009-001,Person,22,,,,M,Ganesh Ayyar,,,victim
VIC-VIC-FIR-RBG-2021-00045-000,Person,41,,,,F,Shantha Sharma,,,victim
VIC-VIC-FIR-RBG-2021-00045-001,Person,32,,,,M,Deepak Sharma,,,victim
VIC-VIC-FIR-RBG-2021-00045-002,Person,50,,,,M,Ajay Ayyar,,,victim
VIC-VIC-FIR-BLG-2021-00023-000,Person,33,,,,M,Tejas Patil,,,victim
VIC-VIC-FIR-UDR-2021-00010-000,Person,54,,,,M,Manjunath Reddy,,,victim
VIC-VIC-FIR-UDR-2021-00010-001,Person,32,,,,M,Anil Desai,,,victim
VIC-VIC-FIR-UDR-2021-00010-002,Person,64,,,,M,Vikram Naik,,,victim
VIC-VIC-FIR-RBG-2021-00046-000,Person,42,,,,M,Ajay Verma,,,victim
VIC-VIC-FIR-RBG-2021-00046-001,Person,70,,,,M,Rajesh Tantri,,,victim
VIC-VIC-FIR-UDR-2021-00011-000,Person,22,,,,M,Vinay Adiga,,,victim
VIC-VIC-FIR-RBG-2021-00047-000,Person,74,,,,M,Mahesh Desai,,,victim
VIC-VIC-FIR-RBG-2021-00047-001,Person,32,,,,M,Deepak Prabhu,,,victim
VIC-VIC-FIR-RBG-2021-00047-002,Person,59,,,,M,Ramesh Joshi,,,victim
VIC-VIC-FIR-UDR-2021-00012-000,Person,66,,,,M,Manjunath Pillai,,,victim
VIC-VIC-FIR-UDR-2021-00012-001,Person,32,,,,F,Amala Nayak,,,victim
VIC-VIC-FIR-UDR-2021-00012-002,Person,39,,,,M,Mahesh Shastri,,,victim
VIC-VIC-FIR-RBG-2021-00048-000,Person,22,,,,M,Prakash Nambiar,,,victim
VIC-VIC-FIR-RBG-2021-00048-001,Person,44,,,,F,Anita Lingayat,,,victim
VIC-VIC-FIR-RBG-2021-00048-002,Person,36,,,,F,Anjali Gowda,,,victim
VIC-VIC-FIR-UDR-2021-00013-000,Person,75,,,,M,Sandeep Thakur,,,victim
VIC-VIC-FIR-UDR-2021-00013-001,Person,58,,,,F,Sneha Adiga,,,victim
VIC-VIC-FIR-UDR-2021-00013-002,Person,74,,,,F,Radha Reddy,,,victim
VIC-VIC-FIR-RBG-2021-00049-000,Person,64,,,,M,Tejas Thakur,,,victim
VIC-VIC-FIR-UDR-2021-00014-000,Person,69,,,,M,Akash Kamath,,,victim
VIC-VIC-FIR-UDR-2021-00014-001,Person,70,,,,M,Suresh Swamy,,,victim
VIC-VIC-FIR-UDR-2021-00014-002,Person,69,,,,F,Geetha Lingayat,,,victim
VIC-VIC-FIR-RBG-2021-00050-000,Person,30,,,,M,Raghavendra Lingayat,,,victim
VIC-VIC-FIR-RBG-2021-00050-001,Person,27,,,,M,Ajay Kamath,,,victim
VIC-VIC-FIR-KLP-2021-00036-000,Person,49,,,,M,Vikram Swamy,,,victim
VIC-VIC-FIR-KLP-2021-00036-001,Person,70,,,,F,Seeta Nayak,,,victim
VIC-VIC-FIR-UDR-2021-00015-000,Person,40,,,,M,Mahesh Reddy,,,victim
VIC-VIC-FIR-UDR-2021-00015-001,Person,53,,,,F,Pooja Rao,,,victim
VIC-VIC-FIR-UDR-2021-00015-002,Person,21,,,,M,Umesh Patil,,,victim
VIC-VIC-FIR-RBG-2021-00051-000,Person,67,,,,F,Jyothi Raju,,,victim
VIC-VIC-FIR-RBG-2021-00051-001,Person,64,,,,M,Deepak Verma,,,victim
VIC-VIC-FIR-KLP-2021-00037-000,Person,35,,,,F,Swathi Adiga,,,victim
VIC-VIC-FIR-UDR-2021-00016-000,Person,22,,,,M,Ganesh Ayyar,,,victim
VIC-VIC-FIR-UDR-2021-00016-001,Person,34,,,,F,Sujatha Tantri,,,victim
VIC-VIC-FIR-UDR-2021-00016-002,Person,49,,,,F,Anjali Joshi,,,victim
VIC-VIC-FIR-RBG-2021-00052-000,Person,31,,,,M,Prakash Reddy,,,victim
VIC-VIC-FIR-KLP-2021-00038-000,Person,53,,,,F,Shruthi Aras,,,victim
VIC-VIC-FIR-KLP-2021-00038-001,Person,52,,,,F,Sneha Gowda,,,victim
VIC-VIC-FIR-KLP-2021-00038-002,Person,61,,,,M,Yogesh Singh,,,victim
VIC-VIC-FIR-RBG-2021-00053-000,Person,19,,,,F,Geetha Hegde,,,victim
VIC-VIC-FIR-RBG-2021-00053-001,Person,53,,,,M,Tejas Udupi,,,victim
VIC-VIC-FIR-RBG-2021-00053-002,Person,71,,,,F,Bharathi Shastri,,,victim
VIC-VIC-FIR-BLR-2021-00123-000,Person,36,,,,F,Priya Lingayat,,,victim
VIC-VIC-FIR-RBG-2021-00054-000,Person,33,,,,M,Prakash Murthy,,,victim
VIC-VIC-FIR-MYS-2021-00021-000,Person,57,,,,M,Anil Murthy,,,victim
VIC-VIC-FIR-RBG-2021-00055-000,Person,74,,,,F,Madhu Tantri,,,victim
VIC-VIC-FIR-RBG-2021-00055-001,Person,55,,,,F,Anjali Bhat,,,victim
VIC-VIC-FIR-KLP-2021-00039-000,Person,41,,,,M,Sandeep Krishnamurthy,,,victim
VIC-VIC-FIR-KLP-2021-00039-001,Person,37,,,,M,Kiran Shastri,,,victim
VIC-VIC-FIR-KLP-2021-00039-002,Person,70,,,,F,Shantha Lingayat,,,victim
VIC-VIC-FIR-KLP-2021-00040-000,Person,31,,,,F,Priya Shastri,,,victim
VIC-VIC-FIR-KLP-2021-00040-001,Person,65,,,,M,Srikanth Raju,,,victim
VIC-VIC-FIR-RBG-2021-00056-000,Person,26,,,,F,Sangeetha Reddy,,,victim
VIC-VIC-FIR-RBG-2021-00056-001,Person,75,,,,F,Nitya Patil,,,victim
VIC-VIC-FIR-RBG-2021-00056-002,Person,37,,,,F,Lakshmi Krishnamurthy,,,victim
VIC-VIC-FIR-KLP-2021-00041-000,Person,74,,,,F,Vidya Rao,,,victim
VIC-VIC-FIR-RBG-2021-00057-000,Person,32,,,,F,Radha Patil,,,victim
VIC-VIC-FIR-RBG-2021-00057-001,Person,45,,,,F,Jyothi Nambiar,,,victim
VIC-VIC-FIR-RBG-2021-00058-000,Person,27,,,,M,Mohan Pillai,,,victim
VIC-VIC-FIR-HBL-2021-00054-000,Person,28,,,,F,Amala Bhat,,,victim
VIC-VIC-FIR-HBL-2021-00054-001,Person,28,,,,M,Vinay Murthy,,,victim
VIC-VIC-FIR-HBL-2021-00054-002,Person,54,,,,M,Prashanth Nayak,,,victim
VIC-VIC-FIR-RBG-2021-00059-000,Person,54,,,,M,Ravi Rao,,,victim
VIC-VIC-FIR-RBG-2021-00059-001,Person,43,,,,M,Yogesh Raju,,,victim
VIC-VIC-FIR-RBG-2021-00059-002,Person,56,,,,M,Akash Singh,,,victim
VIC-VIC-FIR-KLP-2021-00042-000,Person,42,,,,F,Radha Swamy,,,victim
VIC-VIC-FIR-KLP-2021-00043-000,Person,49,,,,F,Saritha Singh,,,victim
VIC-VIC-FIR-KLP-2021-00043-001,Person,67,,,,M,Vinay Pillai,,,victim
VIC-VIC-FIR-KLP-2021-00044-000,Person,75,,,,F,Madhu Vokkaliga,,,victim
VIC-VIC-FIR-BLR-2021-00124-000,Person,50,,,,F,Sujatha Udupi,,,victim
VIC-VIC-FIR-BLR-2021-00124-001,Person,25,,,,F,Sangeetha Thakur,,,victim
VIC-VIC-FIR-BLR-2021-00124-002,Person,69,,,,M,Mahesh Hegde,,,victim
VIC-VIC-FIR-BLR-2021-00125-000,Person,73,,,,F,Bharathi Singh,,,victim
VIC-VIC-FIR-BLR-2021-00125-001,Person,22,,,,F,Radha Bhat,,,victim
VIC-VIC-FIR-BLR-2021-00125-002,Person,75,,,,M,Tejas Kumar,,,victim
VIC-VIC-FIR-BLR-2021-00126-000,Person,45,,,,F,Nitya Kamath,,,victim
VIC-VIC-FIR-CHB-2021-00020-000,Person,75,,,,F,Seeta Raju,,,victim
VIC-VIC-FIR-CHB-2021-00020-001,Person,48,,,,M,Abhishek Vokkaliga,,,victim
VIC-VIC-FIR-CHB-2021-00020-002,Person,45,,,,F,Shruthi Prabhu,,,victim
VIC-VIC-FIR-CHB-2021-00020-003,Person,62,,,,F,Amala Shastri,,,victim
VIC-VIC-FIR-RBG-2021-00060-000,Person,41,,,,F,Rekha Murthy,,,victim
VIC-VIC-FIR-RBG-2021-00060-001,Person,59,,,,F,Anita Lingayat,,,victim
VIC-VIC-FIR-RBG-2021-00060-002,Person,42,,,,F,Vidya Thakur,,,victim
VIC-VIC-FIR-KLP-2021-00045-000,Person,27,,,,M,Satish Swamy,,,victim
VIC-VIC-FIR-KLP-2021-00046-000,Person,39,,,,M,Gaurav Udupi,,,victim
VIC-VIC-FIR-BLR-2021-00127-000,Person,63,,,,M,Srikanth Murthy,,,victim
VIC-VIC-FIR-BLR-2021-00127-001,Person,21,,,,F,Bharathi Naik,,,victim
VIC-VIC-FIR-BLR-2021-00127-002,Person,22,,,,F,Vidya Patil,,,victim
VIC-VIC-FIR-BLR-2021-00127-003,Person,40,,,,F,Shruthi Murthy,,,victim
VIC-VIC-FIR-KLP-2021-00047-000,Person,18,,,,F,Rekha Swamy,,,victim
VIC-VIC-FIR-KLP-2021-00047-001,Person,40,,,,M,Umesh Shetty,,,victim
VIC-VIC-FIR-KLP-2021-00047-002,Person,18,,,,M,Suresh Nayak,,,victim
VIC-VIC-FIR-HBL-2021-00055-000,Person,68,,,,F,Suma Aras,,,victim
VIC-VIC-FIR-HBL-2021-00055-001,Person,36,,,,F,Vidya Shastri,,,victim
VIC-VIC-FIR-HBL-2021-00055-002,Person,48,,,,M,Mohan Desai,,,victim
VIC-VIC-FIR-VKT-2021-00025-000,Person,46,,,,M,Basavaraj Naik,,,victim
VIC-VIC-FIR-MGL-2021-00043-000,Person,75,,,,M,Ravi Murthy,,,victim
VIC-VIC-FIR-MGL-2021-00043-001,Person,71,,,,M,Akash Joshi,,,victim
VIC-VIC-FIR-KLR-2021-00002-000,Person,44,,,,M,Ramesh Shetty,,,victim
VIC-VIC-FIR-KLR-2021-00002-001,Person,54,,,,F,Seeta Naik,,,victim
VIC-VIC-FIR-KLR-2021-00002-002,Person,72,,,,F,Anita Swamy,,,victim
VIC-VIC-FIR-UDR-2021-00017-000,Person,67,,,,M,Kiran Raju,,,victim
VIC-VIC-FIR-UDR-2021-00017-001,Person,64,,,,M,Ramesh Ayyar,,,victim
VIC-VIC-FIR-RBG-2021-00061-000,Person,45,,,,M,Rohit Krishnamurthy,,,victim
VIC-VIC-FIR-RBG-2021-00061-001,Person,37,,,,F,Sujatha Shetty,,,victim
VIC-VIC-FIR-RBG-2021-00061-002,Person,47,,,,M,Rohit Aras,,,victim
VIC-VIC-FIR-BLR-2021-00128-000,Person,73,,,,M,Prashanth Hegde,,,victim
VIC-VIC-FIR-BLR-2021-00128-001,Person,18,,,,M,Manjunath Singh,,,victim
VIC-VIC-FIR-BLR-2021-00128-002,Person,23,,,,F,Kavitha Kamath,,,victim
VIC-VIC-FIR-RBG-2021-00062-000,Person,54,,,,M,Mohan Verma,,,victim
VIC-VIC-FIR-RMN-2021-00004-000,Person,23,,,,F,Nirmala Thakur,,,victim
VIC-VIC-FIR-RMN-2021-00004-001,Person,36,,,,M,Basavaraj Shetty,,,victim
VIC-VIC-FIR-RBG-2021-00063-000,Person,18,,,,M,Suresh Kamath,,,victim
VIC-VIC-FIR-RBG-2021-00063-001,Person,28,,,,M,Naveen Krishnamurthy,,,victim
VIC-VIC-FIR-RBG-2021-00063-002,Person,46,,,,M,Gaurav Singh,,,victim
VIC-VIC-FIR-BLR2-2021-00017-000,Person,64,,,,F,Rekha Aras,,,victim
VIC-VIC-FIR-BLR2-2021-00017-001,Person,20,,,,M,Rajesh Krishnamurthy,,,victim
VIC-VIC-FIR-BLR2-2021-00017-002,Person,56,,,,M,Vinay Kamath,,,victim
VIC-VIC-FIR-BLR2-2021-00017-003,Person,27,,,,F,Madhu Nambiar,,,victim
VIC-VIC-FIR-BLR2-2021-00017-004,Person,67,,,,M,Mahesh Naik,,,victim
VIC-VIC-FIR-RBG-2021-00064-000,Person,41,,,,F,Sneha Kamath,,,victim
VIC-VIC-FIR-RBG-2021-00064-001,Person,45,,,,F,Sneha Kumar,,,victim
VIC-VIC-FIR-RBG-2021-00064-002,Person,32,,,,M,Basavaraj Bhat,,,victim
VIC-VIC-FIR-RBG-2021-00065-000,Person,41,,,,M,Satish Rao,,,victim
VIC-VIC-FIR-RBG-2021-00065-001,Person,51,,,,M,Manjunath Singh,,,victim
VIC-VIC-FIR-UDR-2021-00018-000,Person,62,,,,M,Arjun Gowda,,,victim
VIC-VIC-FIR-UDR-2021-00018-001,Person,40,,,,M,Ganesh Hegde,,,victim
VIC-VIC-FIR-HBL-2021-00056-000,Person,18,,,,M,Raghavendra Thakur,,,victim
VIC-VIC-FIR-HBL-2021-00056-001,Person,73,,,,F,Deepa Swamy,,,victim
VIC-VIC-FIR-HBL-2021-00056-002,Person,44,,,,M,Tejas Kumar,,,victim
VIC-VIC-FIR-RBG-2021-00066-000,Person,25,,,,F,Saritha Gowda,,,victim
VIC-VIC-FIR-RBG-2021-00066-001,Person,51,,,,M,Ajay Gowda,,,victim
VIC-VIC-FIR-BLR2-2021-00018-000,Person,46,,,,M,Sandeep Sharma,,,victim
VIC-VIC-FIR-BLR2-2021-00019-000,Person,37,,,,F,Kavitha Vokkaliga,,,victim
VIC-VIC-FIR-RMN-2021-00005-000,Person,19,,,,F,Deepa Shetty,,,victim
VIC-VIC-FIR-RMN-2021-00005-001,Person,56,,,,F,Nirmala Rao,,,victim
VIC-VIC-FIR-KLP-2021-00048-000,Person,73,,,,M,Prashanth Swamy,,,victim
VIC-VIC-FIR-KLP-2021-00048-001,Person,52,,,,M,Rajesh Bhat,,,victim
VIC-VIC-FIR-BLG-2021-00024-000,Person,60,,,,M,Prakash Joshi,,,victim
VIC-VIC-FIR-UDR-2021-00019-000,Person,18,,,,F,Meera Nambiar,,,victim
VIC-VIC-FIR-RBG-2021-00067-000,Person,44,,,,M,Mohan Tantri,,,victim
VIC-VIC-FIR-RMN-2021-00006-000,Person,71,,,,M,Mahesh Adiga,,,victim
VIC-VIC-FIR-RMN-2021-00006-001,Person,75,,,,F,Madhu Kumar,,,victim
VIC-VIC-FIR-RMN-2021-00006-002,Person,73,,,,M,Umesh Tantri,,,victim
VIC-VIC-FIR-KLP-2021-00049-000,Person,73,,,,M,Tejas Sharma,,,victim
VIC-VIC-FIR-BLG-2021-00025-000,Person,58,,,,M,Suresh Singh,,,victim
VIC-VIC-FIR-BLR-2021-00129-000,Person,18,,,,M,Anil Kamath,,,victim
VIC-VIC-FIR-RBG-2021-00068-000,Person,35,,,,M,Nagaraj Nayak,,,victim
VIC-VIC-FIR-DVG-2021-00006-000,Person,42,,,,F,Sangeetha Prabhu,,,victim
VIC-VIC-FIR-DVG-2021-00006-001,Person,30,,,,M,Akash Adiga,,,victim
VIC-VIC-FIR-DVG-2021-00006-002,Person,56,,,,F,Nirmala Rao,,,victim
VIC-VIC-FIR-DVG-2021-00006-003,Person,71,,,,F,Anita Shastri,,,victim
VIC-VIC-FIR-RBG-2021-00069-000,Person,28,,,,F,Madhu Rao,,,victim
VIC-VIC-FIR-RBG-2021-00069-001,Person,66,,,,F,Madhu Naik,,,victim
VIC-VIC-FIR-RBG-2021-00069-002,Person,40,,,,F,Pooja Rao,,,victim
VIC-VIC-FIR-KLP-2021-00050-000,Person,75,,,,M,Ganesh Shetty,,,victim
VIC-VIC-FIR-CHB-2021-00021-000,Person,28,,,,M,Manjunath Nambiar,,,victim
VIC-VIC-FIR-CTV-2021-00002-000,Person,40,,,,F,Nirmala Raju,,,victim
VIC-VIC-FIR-CTV-2021-00002-001,Person,21,,,,M,Akash Thakur,,,victim
VIC-VIC-FIR-CTV-2021-00002-002,Person,24,,,,M,Harsh Swamy,,,victim
VIC-VIC-FIR-BLR-2021-00130-000,Person,39,,,,F,Radha Nayak,,,victim
VIC-VIC-FIR-BLR-2021-00130-001,Person,19,,,,M,Shivakumar Joshi,,,victim
VIC-VIC-FIR-RBG-2021-00070-000,Person,42,,,,M,Akash Vokkaliga,,,victim
VIC-VIC-FIR-RBG-2021-00070-001,Person,21,,,,M,Gaurav Udupi,,,victim
VIC-VIC-FIR-HBL-2021-00057-000,Person,29,,,,F,Priya Pillai,,,victim
VIC-VIC-FIR-HBL-2021-00057-001,Person,18,,,,F,Nirmala Desai,,,victim
VIC-VIC-FIR-RBG-2021-00071-000,Person,49,,,,M,Vinay Bhat,,,victim
VIC-VIC-FIR-RBG-2021-00071-001,Person,32,,,,F,Nitya Lingayat,,,victim
VIC-VIC-FIR-RBG-2021-00071-002,Person,26,,,,F,Saritha Raju,,,victim
VIC-VIC-FIR-TKR-2021-00032-000,Person,56,,,,M,Abhishek Tantri,,,victim
VIC-VIC-FIR-TKR-2021-00032-001,Person,65,,,,M,Arjun Kumar,,,victim
VIC-VIC-FIR-TKR-2021-00032-002,Person,72,,,,F,Madhu Sharma,,,victim
VIC-VIC-FIR-UDR-2021-00020-000,Person,35,,,,F,Anita Hegde,,,victim
VIC-VIC-FIR-UDR-2021-00020-001,Person,57,,,,M,Tejas Desai,,,victim
VIC-VIC-FIR-UDR-2021-00020-002,Person,55,,,,M,Rohit Ayyar,,,victim
VIC-VIC-FIR-UDR-2021-00020-003,Person,55,,,,M,Manjunath Desai,,,victim
VIC-VIC-FIR-UDR-2021-00020-004,Person,27,,,,M,Umesh Reddy,,,victim
VIC-VIC-FIR-DVG-2021-00007-000,Person,56,,,,M,Prashanth Murthy,,,victim
VIC-VIC-FIR-DVG-2021-00007-001,Person,24,,,,F,Rekha Thakur,,,victim
VIC-VIC-FIR-DVG-2021-00007-002,Person,62,,,,F,Sangeetha Desai,,,victim
VIC-VIC-FIR-DVG-2021-00007-003,Person,30,,,,F,Priya Adiga,,,victim
VIC-VIC-FIR-UDR-2021-00021-000,Person,25,,,,M,Ajay Verma,,,victim
VIC-VIC-FIR-UDR-2021-00021-001,Person,23,,,,F,Jyothi Reddy,,,victim
VIC-VIC-FIR-BDR-2021-00010-000,Person,50,,,,F,Sneha Kumar,,,victim
VIC-VIC-FIR-BDR-2021-00010-001,Person,42,,,,F,Nitya Tantri,,,victim
VIC-VIC-FIR-DVG-2021-00008-000,Person,47,,,,F,Sangeetha Murthy,,,victim
VIC-VIC-FIR-CHB-2021-00022-000,Person,56,,,,M,Mahesh Shastri,,,victim
VIC-VIC-FIR-CHB-2021-00022-001,Person,68,,,,M,Akash Swamy,,,victim
VIC-VIC-FIR-CHB-2021-00022-002,Person,36,,,,M,Arjun Aras,,,victim
VIC-VIC-FIR-BLR-2021-00131-000,Person,55,,,,F,Shruthi Lingayat,,,victim
VIC-VIC-FIR-RBG-2021-00072-000,Person,56,,,,F,Geetha Nambiar,,,victim
VIC-VIC-FIR-RBG-2021-00072-001,Person,46,,,,M,Rajesh Prabhu,,,victim
