officer_id,badge_number,name_en,gender,rank,rank_level,rank_abbr,station_id,district_id,district_name,phone,doj,tenure_years,shift,specialization,is_investigating_officer,is_station_house_officer
OFF-0002032,KSP/TKR/002032,Ganesh Swamy,M,Constable,1,PC,STN-KA-TKR-0014,KA-TKR,Tumakuru,9271761105,2022-03-01,4,afternoon_1400_2200,general,false,false
OFF-0002033,KSP/TKR/002033,Vinay Nambiar,M,Head Constable,2,HC,STN-KA-TKR-0014,KA-TKR,Tumakuru,8244891287,2012-05-05,14,morning_0600_1400,crime_branch,false,false
OFF-0002034,KSP/TKR/002034,Shantha Verma,F,Constable,1,PC,STN-KA-TKR-0014,KA-TKR,Tumakuru,8210366207,2025-07-13,1,general_0900_1800,traffic,false,false
OFF-0002035,KSP/TKR/002035,Ajay Pillai,M,Constable,1,PC,STN-KA-TKR-0015,KA-TKR,Tumakuru,7061251539,2010-09-12,15,night_2200_0600,women_cell,false,false
OFF-0002036,KSP/TKR/002036,Vinay Joshi,M,Inspector,4,PI,STN-KA-TKR-0015,KA-TKR,Tumakuru,7210527395,2009-02-09,17,general_0900_1800,anti_corruption,true,true
OFF-0002037,KSP/TKR/002037,Satish Prabhu,M,Constable,1,PC,STN-KA-TKR-0015,KA-TKR,Tumakuru,6132586089,2012-05-29,14,afternoon_1400_2200,general,false,false
OFF-0002038,KSP/TKR/002038,Kavitha Krishnamurthy,F,Inspector,4,PI,STN-KA-TKR-0015,KA-TKR,Tumakuru,8192356749,2018-01-09,8,afternoon_1400_2200,traffic,true,false
OFF-0002039,KSP/TKR/002039,Vinay Thakur,M,Head Constable,2,HC,STN-KA-TKR-0016,KA-TKR,Tumakuru,6979173718,2000-04-24,26,afternoon_1400_2200,traffic,false,false
OFF-0002040,KSP/TKR/002040,Suresh Vokkaliga,M,SP,6,SP,STN-KA-TKR-0016,KA-TKR,Tumakuru,9525139981,2005-03-25,21,night_2200_0600,traffic,false,false
OFF-0002041,KSP/TKR/002041,Sandeep Shetty,M,ASI,2,APSI,STN-KA-TKR-0016,KA-TKR,Tumakuru,6609155213,2015-10-07,10,afternoon_1400_2200,narcotics,true,false
OFF-0002042,KSP/TKR/002042,Vinay Kumar,M,ASI,2,APSI,STN-KA-TKR-0016,KA-TKR,Tumakuru,9069873800,2022-12-28,3,afternoon_1400_2200,anti_corruption,true,false
OFF-0002043,KSP/TKR/002043,Sangeetha Swamy,F,Constable,1,PC,STN-KA-TKR-0017,KA-TKR,Tumakuru,6676147584,2018-05-31,8,afternoon_1400_2200,cyber_crime,false,false
OFF-0002044,KSP/TKR/002044,Mahesh Ayyar,M,Constable,1,PC,STN-KA-TKR-0017,KA-TKR,Tumakuru,7971416615,2001-11-03,24,afternoon_1400_2200,narcotics,false,false
OFF-0002045,KSP/TKR/002045,Suma Hegde,F,Constable,1,PC,STN-KA-TKR-0017,KA-TKR,Tumakuru,8241895969,2018-11-26,7,general_0900_1800,sb_intelligence,false,false
OFF-0002046,KSP/TKR/002046,Nirmala Ayyar,F,Constable,1,PC,STN-KA-TKR-0017,KA-TKR,Tumakuru,9994584578,2009-08-31,16,night_2200_0600,anti_corruption,false,false
OFF-0002047,KSP/RCR/002047,Amala Nambiar,F,Constable,1,PC,STN-KA-RCR-0000,KA-RCR,Raichur,8241803312,2001-11-01,24,general_0900_1800,sb_intelligence,false,false
OFF-0002048,KSP/RCR/002048,Arjun Singh,M,SP,6,SP,STN-KA-RCR-0000,KA-RCR,Raichur,8635273265,2002-07-11,24,afternoon_1400_2200,traffic,false,false
OFF-0002049,KSP/RCR/002049,Vikram Krishnamurthy,M,Head Constable,2,HC,STN-KA-RCR-0000,KA-RCR,Raichur,9791297795,1998-01-14,28,morning_0600_1400,general,false,false
OFF-0002050,KSP/RCR/002050,Yogesh Shastri,M,Constable,1,PC,STN-KA-RCR-0000,KA-RCR,Raichur,6096909383,1998-04-23,28,morning_0600_1400,narcotics,false,false
OFF-0002051,KSP/RCR/002051,Mahesh Udupi,M,Constable,1,PC,STN-KA-RCR-0000,KA-RCR,Raichur,6537037811,2018-07-05,8,general_0900_1800,anti_corruption,false,false
OFF-0002052,KSP/RCR/002052,Nagaraj Aras,M,Head Constable,2,HC,STN-KA-RCR-0000,KA-RCR,Raichur,9351082673,2000-10-06,25,morning_0600_1400,cyber_crime,false,false
OFF-0002053,KSP/RCR/002053,Nagaraj Vokkaliga,M,Inspector,4,PI,STN-KA-RCR-0000,KA-RCR,Raichur,9372031447,2025-06-14,1,afternoon_1400_2200,narcotics,true,true
OFF-0002054,KSP/RCR/002054,Mahesh Shastri,M,Constable,1,PC,STN-KA-RCR-0000,KA-RCR,Raichur,7862736978,2010-11-22,15,morning_0600_1400,narcotics,false,false
OFF-0002055,KSP/RCR/002055,Prashanth Prabhu,M,Constable,1,PC,STN-KA-RCR-0001,KA-RCR,Raichur,7409480118,2004-04-30,22,general_0900_1800,traffic,false,false
OFF-0002056,KSP/RCR/002056,Madhu Singh,F,Constable,1,PC,STN-KA-RCR-0001,KA-RCR,Raichur,6089754824,2025-02-06,1,night_2200_0600,juvenile,false,false
OFF-0002057,KSP/RCR/002057,Yogesh Swamy,M,Constable,1,PC,STN-KA-RCR-0001,KA-RCR,Raichur,8956396817,2001-12-05,24,general_0900_1800,cyber_crime,false,false
OFF-0002058,KSP/RCR/002058,Nagaraj Patil,M,Inspector,4,PI,STN-KA-RCR-0001,KA-RCR,Raichur,6622355939,2007-09-27,18,night_2200_0600,crime_branch,true,true
OFF-0002059,KSP/RCR/002059,Abhishek Pillai,M,Constable,1,PC,STN-KA-RCR-0002,KA-RCR,Raichur,7951085928,2001-06-14,25,general_0900_1800,crime_branch,false,false
OFF-0002060,KSP/RCR/002060,Yogesh Rao,M,Head Constable,2,HC,STN-KA-RCR-0002,KA-RCR,Raichur,9490105640,2005-07-22,20,morning_0600_1400,sb_intelligence,false,false
OFF-0002061,KSP/RCR/002061,Suresh Aras,M,Constable,1,PC,STN-KA-RCR-0002,KA-RCR,Raichur,6190344012,2004-02-21,22,night_2200_0600,sb_intelligence,false,false
OFF-0002062,KSP/RCR/002062,Mohan Shastri,M,SP,6,SP,STN-KA-RCR-0002,KA-RCR,Raichur,8912927728,2018-02-20,8,general_0900_1800,juvenile,false,false
OFF-0002063,KSP/RCR/002063,Sandeep Pillai,M,ASP,5,ASP,STN-KA-RCR-0003,KA-RCR,Raichur,7155711890,2001-04-08,25,general_0900_1800,crime_branch,false,false
OFF-0002064,KSP/RCR/002064,Ravi Vokkaliga,M,Head Constable,2,HC,STN-KA-RCR-0003,KA-RCR,Raichur,8137593704,2011-07-12,15,general_0900_1800,crime_branch,false,false
OFF-0002065,KSP/RCR/002065,Abhishek Bhat,M,Head Constable,2,HC,STN-KA-RCR-0003,KA-RCR,Raichur,7655266123,2022-01-10,4,morning_0600_1400,traffic,false,false
OFF-0002066,KSP/RCR/002066,Seeta Swamy,F,Constable,1,PC,STN-KA-RCR-0003,KA-RCR,Raichur,6431060544,2010-12-22,15,general_0900_1800,crime_branch,false,false
OFF-0002067,KSP/RCR/002067,Sandeep Ayyar,M,Head Constable,2,HC,STN-KA-RCR-0004,KA-RCR,Raichur,6245575328,2005-09-12,20,general_0900_1800,narcotics,false,false
OFF-0002068,KSP/RCR/002068,Deepa Tantri,F,Constable,1,PC,STN-KA-RCR-0004,KA-RCR,Raichur,9258071105,2012-02-29,14,night_2200_0600,narcotics,false,false
OFF-0002069,KSP/RCR/002069,Ajay Shastri,M,Constable,1,PC,STN-KA-RCR-0004,KA-RCR,Raichur,7915689549,2006-03-26,20,morning_0600_1400,sb_intelligence,false,false
OFF-0002070,KSP/RCR/002070,Kiran Prabhu,M,Constable,1,PC,STN-KA-RCR-0004,KA-RCR,Raichur,9642573828,2003-11-15,22,morning_0600_1400,juvenile,false,false
OFF-0002071,KSP/RCR/002071,Rohit Udupi,M,Constable,1,PC,STN-KA-RCR-0004,KA-RCR,Raichur,8704131704,2012-02-18,14,general_0900_1800,traffic,false,false
OFF-0002072,KSP/RCR/002072,Sangeetha Prabhu,F,Head Constable,2,HC,STN-KA-RCR-0004,KA-RCR,Raichur,7405658912,2017-02-10,9,morning_0600_1400,women_cell,false,false
OFF-0002073,KSP/RCR/002073,Geetha Nambiar,F,Sub-Inspector,3,PSI,STN-KA-RCR-0004,KA-RCR,Raichur,6407652018,2003-01-02,23,general_0900_1800,traffic,true,true
OFF-0002074,KSP/RCR/002074,Gaurav Ayyar,M,Head Constable,2,HC,STN-KA-RCR-0004,KA-RCR,Raichur,6480914176,1998-04-16,28,night_2200_0600,sb_intelligence,false,false
OFF-0002075,KSP/RCR/002075,Ganesh Shastri,M,Constable,1,PC,STN-KA-RCR-0004,KA-RCR,Raichur,8887708673,2006-06-08,20,afternoon_1400_2200,narcotics,false,false
OFF-0002076,KSP/RCR/002076,Suresh Swamy,M,Constable,1,PC,STN-KA-RCR-0005,KA-RCR,Raichur,8694978605,1996-09-18,29,general_0900_1800,general,false,false
OFF-0002077,KSP/RCR/002077,Geetha Ayyar,F,Head Constable,2,HC,STN-KA-RCR-0005,KA-RCR,Raichur,9975146779,2012-11-17,13,night_2200_0600,anti_corruption,false,false
OFF-0002078,KSP/RCR/002078,Shivakumar Raju,M,Constable,1,PC,STN-KA-RCR-0005,KA-RCR,Raichur,8154528584,2022-04-12,4,morning_0600_1400,anti_corruption,false,false
OFF-0002079,KSP/RCR/002079,Manjunath Vokkaliga,M,Head Constable,2,HC,STN-KA-RCR-0005,KA-RCR,Raichur,7943356076,2014-04-06,12,afternoon_1400_2200,women_cell,false,false
OFF-0002080,KSP/RCR/002080,Shruthi Naik,F,ASI,2,APSI,STN-KA-RCR-0005,KA-RCR,Raichur,8903201450,2002-03-26,24,morning_0600_1400,juvenile,true,false
OFF-0002081,KSP/RCR/002081,Gaurav Swamy,M,Sub-Inspector,3,PSI,STN-KA-RCR-0005,KA-RCR,Raichur,8150317716,2021-07-14,5,general_0900_1800,sb_intelligence,true,true
OFF-0002082,KSP/RCR/002082,Ajay Vokkaliga,M,Head Constable,2,HC,STN-KA-RCR-0005,KA-RCR,Raichur,8652882367,1996-09-07,29,night_2200_0600,narcotics,false,false
OFF-0002083,KSP/RCR/002083,Rohit Nayak,M,Constable,1,PC,STN-KA-RCR-0005,KA-RCR,Raichur,9407350620,2007-09-07,18,general_0900_1800,general,false,false
OFF-0002084,KSP/RCR/002084,Shivakumar Kamath,M,Constable,1,PC,STN-KA-RCR-0006,KA-RCR,Raichur,9659327259,2003-05-30,23,morning_0600_1400,cyber_crime,false,false
OFF-0002085,KSP/RCR/002085,Gaurav Tantri,M,Constable,1,PC,STN-KA-RCR-0006,KA-RCR,Raichur,9592522817,2008-11-20,17,general_0900_1800,anti_corruption,false,false
OFF-0002086,KSP/RCR/002086,Radha Desai,F,Constable,1,PC,STN-KA-RCR-0006,KA-RCR,Raichur,6029116892,2022-11-18,3,afternoon_1400_2200,traffic,false,false
OFF-0002087,KSP/RCR/002087,Harsh Naik,M,Sub-Inspector,3,PSI,STN-KA-RCR-0006,KA-RCR,Raichur,6627542680,2019-04-08,7,night_2200_0600,juvenile,true,true
OFF-0002088,KSP/RCR/002088,Ganesh Vokkaliga,M,ASP,5,ASP,STN-KA-RCR-0006,KA-RCR,Raichur,6428639180,1997-07-24,28,morning_0600_1400,anti_corruption,false,false
OFF-0002089,KSP/RCR/002089,Basavaraj Shastri,M,Head Constable,2,HC,STN-KA-RCR-0006,KA-RCR,Raichur,9664776726,2024-10-31,1,general_0900_1800,women_cell,false,false
OFF-0002090,KSP/RCR/002090,Prakash Raju,M,Constable,1,PC,STN-KA-RCR-0007,KA-RCR,Raichur,8837192322,2025-05-04,1,morning_0600_1400,narcotics,false,false
OFF-0002091,KSP/RCR/002091,Kiran Vokkaliga,M,Head Constable,2,HC,STN-KA-RCR-0007,KA-RCR,Raichur,7354657883,2008-05-18,18,night_2200_0600,traffic,false,false
OFF-0002092,KSP/RCR/002092,Umesh Shetty,M,Head Constable,2,HC,STN-KA-RCR-0007,KA-RCR,Raichur,6641043589,2007-10-31,18,afternoon_1400_2200,general,false,false
OFF-0002093,KSP/RCR/002093,Basavaraj Swamy,M,Constable,1,PC,STN-KA-RCR-0007,KA-RCR,Raichur,6901584266,2013-04-05,13,afternoon_1400_2200,women_cell,false,false
OFF-0002094,KSP/RCR/002094,Nagaraj Lingayat,M,Constable,1,PC,STN-KA-RCR-0007,KA-RCR,Raichur,8993528316,2008-02-20,18,night_2200_0600,juvenile,false,false
OFF-0002095,KSP/RCR/002095,Vinay Udupi,M,Head Constable,2,HC,STN-KA-RCR-0007,KA-RCR,Raichur,6408722573,2002-10-13,23,afternoon_1400_2200,narcotics,false,false
OFF-0002096,KSP/RCR/002096,Manjunath Swamy,M,Constable,1,PC,STN-KA-RCR-0007,KA-RCR,Raichur,9744034356,1999-11-25,26,night_2200_0600,anti_corruption,false,false
OFF-0002097,KSP/RCR/002097,Kiran Aras,M,Inspector,4,PI,STN-KA-RCR-0007,KA-RCR,Raichur,6467974809,2004-07-28,21,afternoon_1400_2200,narcotics,true,true
OFF-0002098,KSP/RCR/002098,Akash Hegde,M,Sub-Inspector,3,PSI,STN-KA-RCR-0008,KA-RCR,Raichur,6355239263,2003-12-09,22,morning_0600_1400,anti_corruption,true,true
OFF-0002099,KSP/RCR/002099,Suresh Desai,M,SP,6,SP,STN-KA-RCR-0008,KA-RCR,Raichur,7289320488,2011-09-11,14,night_2200_0600,juvenile,false,false
OFF-0002100,KSP/RCR/002100,Shruthi Thakur,F,Head Constable,2,HC,STN-KA-RCR-0008,KA-RCR,Raichur,6483880438,2008-03-04,18,afternoon_1400_2200,women_cell,false,false
OFF-0002101,KSP/RCR/002101,Harsh Kumar,M,ASP,5,ASP,STN-KA-RCR-0008,KA-RCR,Raichur,7984617606,2017-11-15,8,morning_0600_1400,crime_branch,false,false
OFF-0002102,KSP/RCR/002102,Vidya Krishnamurthy,F,Head Constable,2,HC,STN-KA-RCR-0008,KA-RCR,Raichur,8744586820,2022-02-22,4,night_2200_0600,anti_corruption,false,false
OFF-0002103,KSP/RCR/002103,Vinay Nayak,M,ASI,2,APSI,STN-KA-RCR-0008,KA-RCR,Raichur,7797173375,1999-11-14,26,afternoon_1400_2200,juvenile,true,false
OFF-0002104,KSP/RCR/002104,Vikram Bhat,M,ASI,2,APSI,STN-KA-RCR-0008,KA-RCR,Raichur,6126975909,2020-10-23,5,afternoon_1400_2200,women_cell,true,false
OFF-0002105,KSP/RCR/002105,Satish Patil,M,Head Constable,2,HC,STN-KA-RCR-0008,KA-RCR,Raichur,9738051794,2015-10-15,10,morning_0600_1400,crime_branch,false,false
OFF-0002106,KSP/RCR/002106,Yogesh Rao,M,Constable,1,PC,STN-KA-RCR-0008,KA-RCR,Raichur,6669616643,2020-08-04,5,afternoon_1400_2200,crime_branch,false,false
OFF-0002107,KSP/RCR/002107,Rajesh Naik,M,Sub-Inspector,3,PSI,STN-KA-RCR-0009,KA-RCR,Raichur,7796548090,2021-11-12,4,general_0900_1800,sb_intelligence,true,true
OFF-0002108,KSP/RCR/002108,Suresh Gowda,M,Constable,1,PC,STN-KA-RCR-0009,KA-RCR,Raichur,9451317829,2012-02-24,14,night_2200_0600,anti_corruption,false,false
OFF-0002109,KSP/RCR/002109,Prashanth Aras,M,Sub-Inspector,3,PSI,STN-KA-RCR-0009,KA-RCR,Raichur,9860941994,2010-11-23,15,general_0900_1800,crime_branch,true,false
OFF-0002110,KSP/RCR/002110,Kiran Gowda,M,Constable,1,PC,STN-KA-RCR-0009,KA-RCR,Raichur,6116506016,2010-11-20,15,night_2200_0600,juvenile,false,false
OFF-0002111,KSP/RCR/002111,Arjun Naik,M,ASI,2,APSI,STN-KA-RCR-0009,KA-RCR,Raichur,8438225060,2016-07-14,10,morning_0600_1400,cyber_crime,true,false
OFF-0002112,KSP/RCR/002112,Anil Bhat,M,Head Constable,2,HC,STN-KA-RCR-0010,KA-RCR,Raichur,9392499516,2007-05-14,19,night_2200_0600,women_cell,false,false
OFF-0002113,KSP/RCR/002113,Vikram Reddy,M,Sub-Inspector,3,PSI,STN-KA-RCR-0010,KA-RCR,Raichur,6095816331,2004-02-24,22,afternoon_1400_2200,women_cell,true,true
OFF-0002114,KSP/RCR/002114,Lakshmi Nayak,F,Constable,1,PC,STN-KA-RCR-0010,KA-RCR,Raichur,7349835026,2025-07-11,1,morning_0600_1400,traffic,false,false
OFF-0002115,KSP/RCR/002115,Srikanth Lingayat,M,Constable,1,PC,STN-KA-RCR-0010,KA-RCR,Raichur,8930752064,2002-07-07,24,general_0900_1800,juvenile,false,false
OFF-0002116,KSP/RCR/002116,Srikanth Patil,M,Head Constable,2,HC,STN-KA-RCR-0010,KA-RCR,Raichur,6639470957,2015-09-30,10,morning_0600_1400,cyber_crime,false,false
OFF-0002117,KSP/RCR/002117,Anita Aras,F,Constable,1,PC,STN-KA-RCR-0010,KA-RCR,Raichur,6266127561,1996-08-15,29,general_0900_1800,general,false,false
OFF-0002118,KSP/RCR/002118,Harsh Patil,M,Constable,1,PC,STN-KA-RCR-0010,KA-RCR,Raichur,8715159592,2003-07-31,22,afternoon_1400_2200,sb_intelligence,false,false
OFF-0002119,KSP/RCR/002119,Umesh Shetty,M,Constable,1,PC,STN-KA-RCR-0010,KA-RCR,Raichur,7173267804,2002-05-24,24,general_0900_1800,crime_branch,false,false
OFF-0002120,KSP/RCR/002120,Naveen Krishnamurthy,M,Constable,1,PC,STN-KA-RCR-0011,KA-RCR,Raichur,9480246819,2009-09-17,16,general_0900_1800,traffic,false,false
OFF-0002121,KSP/RCR/002121,Raghavendra Shetty,M,Constable,1,PC,STN-KA-RCR-0011,KA-RCR,Raichur,7676443496,2006-12-24,19,afternoon_1400_2200,anti_corruption,false,false
OFF-0002122,KSP/RCR/002122,Prashanth Nambiar,M,ASI,2,APSI,STN-KA-RCR-0011,KA-RCR,Raichur,8792340425,2024-01-02,2,afternoon_1400_2200,traffic,true,false
OFF-0002123,KSP/RCR/002123,Gaurav Shetty,M,Head Constable,2,HC,STN-KA-RCR-0011,KA-RCR,Raichur,9291805029,2015-06-06,11,afternoon_1400_2200,women_cell,false,false
OFF-0002124,KSP/RCR/002124,Yogesh Nayak,M,Head Constable,2,HC,STN-KA-RCR-0012,KA-RCR,Raichur,9149007434,1997-04-25,29,morning_0600_1400,sb_intelligence,false,false
OFF-0002125,KSP/RCR/002125,Rohit Hegde,M,Constable,1,PC,STN-KA-RCR-0012,KA-RCR,Raichur,8472233778,2001-05-10,25,night_2200_0600,crime_branch,false,false
OFF-0002126,KSP/RCR/002126,Yogesh Murthy,M,Head Constable,2,HC,STN-KA-RCR-0012,KA-RCR,Raichur,7458228664,2025-03-08,1,night_2200_0600,sb_intelligence,false,false
OFF-0002127,KSP/RCR/002127,Abhishek Reddy,M,Constable,1,PC,STN-KA-RCR-0012,KA-RCR,Raichur,9270633668,1997-09-07,28,night_2200_0600,sb_intelligence,false,false
OFF-0002128,KSP/RCR/002128,Sangeetha Swamy,F,DGP,10,DGP,STN-KA-RCR-0012,KA-RCR,Raichur,8035035600,2025-02-05,1,general_0900_1800,cyber_crime,false,false
OFF-0002129,KSP/RCR/002129,Arjun Kumar,M,Head Constable,2,HC,STN-KA-RCR-0012,KA-RCR,Raichur,9477710556,2009-02-14,17,morning_0600_1400,general,false,false
OFF-0002130,KSP/RCR/002130,Ravi Hegde,M,Constable,1,PC,STN-KA-RCR-0012,KA-RCR,Raichur,7765170329,2012-05-03,14,afternoon_1400_2200,general,false,false
OFF-0002131,KSP/RCR/002131,Manjunath Swamy,M,Constable,1,PC,STN-KA-RCR-0012,KA-RCR,Raichur,6664279317,1998-01-31,28,afternoon_1400_2200,narcotics,false,false
OFF-0002132,KSP/RCR/002132,Mahesh Sharma,M,Head Constable,2,HC,STN-KA-RCR-0013,KA-RCR,Raichur,8931590574,2014-06-10,12,night_2200_0600,cyber_crime,false,false
OFF-0002133,KSP/RCR/002133,Madhu Vokkaliga,F,Constable,1,PC,STN-KA-RCR-0013,KA-RCR,Raichur,9880511819,1997-11-14,28,afternoon_1400_2200,narcotics,false,false
OFF-0002134,KSP/RCR/002134,Mahesh Krishnamurthy,M,Head Constable,2,HC,STN-KA-RCR-0013,KA-RCR,Raichur,6473430478,2022-01-17,4,general_0900_1800,narcotics,false,false
OFF-0002135,KSP/RCR/002135,Lakshmi Krishnamurthy,F,Constable,1,PC,STN-KA-RCR-0013,KA-RCR,Raichur,7751079982,2005-06-21,21,general_0900_1800,sb_intelligence,false,false
OFF-0002136,KSP/RCR/002136,Sandeep Ayyar,M,Constable,1,PC,STN-KA-RCR-0013,KA-RCR,Raichur,9724999186,2011-07-14,15,night_2200_0600,traffic,false,false
OFF-0002137,KSP/RCR/002137,Ravi Adiga,M,Constable,1,PC,STN-KA-RCR-0013,KA-RCR,Raichur,9522627767,1997-04-12,29,night_2200_0600,traffic,false,false
OFF-0002138,KSP/RCR/002138,Shantha Raju,F,Constable,1,PC,STN-KA-RCR-0014,KA-RCR,Raichur,9538448491,1999-09-28,26,morning_0600_1400,cyber_crime,false,false
OFF-0002139,KSP/RCR/002139,Anil Kamath,M,Constable,1,PC,STN-KA-RCR-0014,KA-RCR,Raichur,8339208406,2022-08-28,3,night_2200_0600,general,false,false
OFF-0002140,KSP/RCR/002140,Rekha Tantri,F,Head Constable,2,HC,STN-KA-RCR-0014,KA-RCR,Raichur,8667137697,2003-02-28,23,morning_0600_1400,juvenile,false,false
OFF-0002141,KSP/RCR/002141,Mahesh Swamy,M,Sub-Inspector,3,PSI,STN-KA-RCR-0014,KA-RCR,Raichur,6465332938,2003-06-15,23,afternoon_1400_2200,traffic,true,true
OFF-0002142,KSP/RCR/002142,Prashanth Aras,M,Sub-Inspector,3,PSI,STN-KA-RCR-0014,KA-RCR,Raichur,9992513971,2022-07-15,4,night_2200_0600,anti_corruption,true,false
OFF-0002143,KSP/RCR/002143,Manjunath Raju,M,Constable,1,PC,STN-KA-RCR-0014,KA-RCR,Raichur,6614290560,2001-10-17,24,night_2200_0600,cyber_crime,false,false
OFF-0002144,KSP/RCR/002144,Basavaraj Tantri,M,ASI,2,APSI,STN-KA-RCR-0015,KA-RCR,Raichur,7661577451,2010-01-01,16,general_0900_1800,sb_intelligence,true,false
OFF-0002145,KSP/RCR/002145,Ravi Bhat,M,ASI,2,APSI,STN-KA-RCR-0015,KA-RCR,Raichur,7497796706,2006-12-24,19,morning_0600_1400,cyber_crime,true,false
OFF-0002146,KSP/RCR/002146,Sujatha Thakur,F,Sub-Inspector,3,PSI,STN-KA-RCR-0015,KA-RCR,Raichur,6162442001,2016-10-28,9,morning_0600_1400,crime_branch,true,true
OFF-0002147,KSP/RCR/002147,Gaurav Kumar,M,Head Constable,2,HC,STN-KA-RCR-0015,KA-RCR,Raichur,6918530328,2002-03-28,24,afternoon_1400_2200,traffic,false,false
OFF-0002148,KSP/RCR/002148,Ganesh Swamy,M,Sub-Inspector,3,PSI,STN-KA-RCR-0016,KA-RCR,Raichur,7702252653,2000-01-10,26,general_0900_1800,women_cell,true,true
OFF-0002149,KSP/RCR/002149,Abhishek Patil,M,Constable,1,PC,STN-KA-RCR-0016,KA-RCR,Raichur,8031188409,2019-02-19,7,night_2200_0600,traffic,false,false
OFF-0002150,KSP/RCR/002150,Rohit Singh,M,Head Constable,2,HC,STN-KA-RCR-0016,KA-RCR,Raichur,8574466344,2003-03-15,23,afternoon_1400_2200,juvenile,false,false
OFF-0002151,KSP/RCR/002151,Deepak Pillai,M,Constable,1,PC,STN-KA-RCR-0016,KA-RCR,Raichur,6111741596,2003-10-22,22,afternoon_1400_2200,cyber_crime,false,false
OFF-0002152,KSP/RCR/002152,Tejas Joshi,M,Head Constable,2,HC,STN-KA-RCR-0016,KA-RCR,Raichur,6714776648,2021-12-24,4,general_0900_1800,cyber_crime,false,false
OFF-0002153,KSP/RCR/002153,Prashanth Shastri,M,Constable,1,PC,STN-KA-RCR-0016,KA-RCR,Raichur,6836827442,2000-01-09,26,morning_0600_1400,traffic,false,false
OFF-0002154,KSP/RCR/002154,Vidya Adiga,F,DSP,5,DSP,STN-KA-RCR-0017,KA-RCR,Raichur,9540440071,2014-08-06,11,night_2200_0600,traffic,false,false
OFF-0002155,KSP/RCR/002155,Ramesh Hegde,M,Constable,1,PC,STN-KA-RCR-0017,KA-RCR,Raichur,9169289104,2003-09-03,22,general_0900_1800,sb_intelligence,false,false
OFF-0002156,KSP/RCR/002156,Harsh Kumar,M,Head Constable,2,HC,STN-KA-RCR-0017,KA-RCR,Raichur,9458785240,2014-02-27,12,general_0900_1800,juvenile,false,false
OFF-0002157,KSP/RCR/002157,Manjunath Kumar,M,Constable,1,PC,STN-KA-RCR-0017,KA-RCR,Raichur,8506528781,2001-01-11,25,afternoon_1400_2200,anti_corruption,false,false
OFF-0002158,KSP/BDR/002158,Kiran Singh,M,Head Constable,2,HC,STN-KA-BDR-0000,KA-BDR,Bidar,7020418166,2009-02-02,17,general_0900_1800,general,false,false
OFF-0002159,KSP/BDR/002159,Rajesh Swamy,M,Head Constable,2,HC,STN-KA-BDR-0000,KA-BDR,Bidar,8325592212,1997-04-14,29,night_2200_0600,crime_branch,false,false
OFF-0002160,KSP/BDR/002160,Shruthi Shastri,F,Constable,1,PC,STN-KA-BDR-0000,KA-BDR,Bidar,7946143870,1997-05-08,29,morning_0600_1400,juvenile,false,false
OFF-0002161,KSP/BDR/002161,Anil Singh,M,Head Constable,2,HC,STN-KA-BDR-0000,KA-BDR,Bidar,9589380060,2009-03-05,17,night_2200_0600,general,false,false
OFF-0002162,KSP/BDR/002162,Vikram Gowda,M,ASI,2,APSI,STN-KA-BDR-0000,KA-BDR,Bidar,6321279719,2002-07-14,24,morning_0600_1400,women_cell,true,false
OFF-0002163,KSP/BDR/002163,Ganesh Bhat,M,SP,6,SP,STN-KA-BDR-0000,KA-BDR,Bidar,9129190443,2013-05-27,13,night_2200_0600,crime_branch,false,false
OFF-0002164,KSP/BDR/002164,Vikram Nayak,M,Constable,1,PC,STN-KA-BDR-0001,KA-BDR,Bidar,6061600743,2024-04-13,2,morning_0600_1400,sb_intelligence,false,false
OFF-0002165,KSP/BDR/002165,Tejas Sharma,M,Constable,1,PC,STN-KA-BDR-0001,KA-BDR,Bidar,8752021522,2009-02-11,17,night_2200_0600,narcotics,false,false
OFF-0002166,KSP/BDR/002166,Ganesh Hegde,M,Constable,1,PC,STN-KA-BDR-0001,KA-BDR,Bidar,8278024926,2011-03-06,15,morning_0600_1400,narcotics,false,false
OFF-0002167,KSP/BDR/002167,Mahesh Sharma,M,Head Constable,2,HC,STN-KA-BDR-0001,KA-BDR,Bidar,6807934514,2012-11-19,13,morning_0600_1400,general,false,false
OFF-0002168,KSP/BDR/002168,Radha Desai,F,Constable,1,PC,STN-KA-BDR-0001,KA-BDR,Bidar,9611184075,1999-04-12,27,afternoon_1400_2200,women_cell,false,false
OFF-0002169,KSP/BDR/002169,Deepa Nayak,F,Head Constable,2,HC,STN-KA-BDR-0001,KA-BDR,Bidar,8904373426,2009-06-18,17,general_0900_1800,narcotics,false,false
OFF-0002170,KSP/BDR/002170,Vikram Raju,M,Constable,1,PC,STN-KA-BDR-0002,KA-BDR,Bidar,6188386936,2009-11-12,16,afternoon_1400_2200,general,false,false
OFF-0002171,KSP/BDR/002171,Prashanth Patil,M,Inspector,4,PI,STN-KA-BDR-0002,KA-BDR,Bidar,8447233201,2022-04-03,4,afternoon_1400_2200,cyber_crime,true,true
OFF-0002172,KSP/BDR/002172,Pooja Reddy,F,Constable,1,PC,STN-KA-BDR-0002,KA-BDR,Bidar,6561081391,1996-07-25,29,afternoon_1400_2200,crime_branch,false,false
