accused_id,fir_id,criminal_id,name_en,name_kn,age,gender,address,is_known,is_arrested,role
ACC-FIR-UDR-2021-00056-000,FIR-UDR-2021-00056,CRM-0000223,Harsh Krishnamurthy,ಅಜಯ್ ಪಾಟೀಲ್,49,M,,false,false,principal
ACC-FIR-HBL-2021-00043-000,FIR-HBL-2021-00043,CRM-0000076,Anita Hegde,ಸರಿತಾ ಅರಸ್,31,F,,false,true,principal
ACC-FIR-BLR2-2021-00043-000,FIR-BLR2-2021-00043,,Ganesh Rao,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-KDG-2021-00004-000,FIR-KDG-2021-00004,CRM-0000032,Rohit Joshi,ಗೌರವ್ ಲಿಂಗಾಯತ್,41,M,,true,false,principal
ACC-FIR-UDR-2021-00057-000,FIR-UDR-2021-00057,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,false,false,principal
ACC-FIR-BLR-2021-00133-000,FIR-BLR-2021-00133,CRM-0000202,Harsh Patil,ರೋಹಿತ್ ವೊಕ್ಕಲಿಗ,72,M,,true,false,principal
ACC-FIR-BLR-2021-00133-001,FIR-BLR-2021-00133,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,accomplice
ACC-FIR-HBL-2021-00044-000,FIR-HBL-2021-00044,CRM-0000154,Rajesh Reddy,ನಾಗರಾಜ್ ರೆಡ್ಡಿ,47,M,,true,true,principal
ACC-FIR-UDR-2021-00058-000,FIR-UDR-2021-00058,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,true,false,principal
ACC-FIR-BLR-2021-00134-000,FIR-BLR-2021-00134,CRM-0000129,Basavaraj Shetty,ನವೀನ್ ಶಾಸ್ತ್ರಿ,32,M,,true,false,principal
ACC-FIR-BLR-2021-00135-000,FIR-BLR-2021-00135,CRM-0000185,Anita Tantri,ಸರಿತಾ ಭಟ್,73,F,,false,true,principal
ACC-FIR-RBG-2021-00056-000,FIR-RBG-2021-00056,,Naveen Shetty,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-BLR2-2021-00044-000,FIR-BLR2-2021-00044,CRM-0000079,Prakash Prabhu,ನಾಗರಾಜ್ ಹೆಗಡೆ,64,M,,false,false,principal
ACC-FIR-BLR2-2021-00044-001,FIR-BLR2-2021-00044,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,accomplice
ACC-FIR-BLR2-2021-00044-002,FIR-BLR2-2021-00044,CRM-0000093,Seeta Vokkaliga,ರೇಖಾ ಕುಮಾರ್,17,F,,false,false,accomplice
ACC-FIR-UDR-2021-00059-000,FIR-UDR-2021-00059,,Vinay Nambiar,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-UDR-2021-00060-000,FIR-UDR-2021-00060,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,false,false,principal
ACC-FIR-CHB-2021-00016-000,FIR-CHB-2021-00016,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-UDR-2021-00061-000,FIR-UDR-2021-00061,CRM-0000061,Jyothi Prabhu,ಮಧು ಪ್ರಭು,25,F,,true,true,principal
ACC-FIR-UDR-2021-00062-000,FIR-UDR-2021-00062,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,true,false,principal
ACC-FIR-CHB-2021-00017-000,FIR-CHB-2021-00017,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-RCR-2021-00028-000,FIR-RCR-2021-00028,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,false,principal
ACC-FIR-UDR-2021-00063-000,FIR-UDR-2021-00063,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,false,false,principal
ACC-FIR-CHB-2021-00018-000,FIR-CHB-2021-00018,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-RCR-2021-00029-000,FIR-RCR-2021-00029,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,false,true,principal
ACC-FIR-UDR-2021-00064-000,FIR-UDR-2021-00064,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,false,false,principal
ACC-FIR-RCR-2021-00030-000,FIR-RCR-2021-00030,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,false,principal
ACC-FIR-BLR-2021-00136-000,FIR-BLR-2021-00136,CRM-0000097,Anjali Rao,ಸುಜಾತಾ ನಂಬಿಯಾರ್,30,F,,false,false,principal
ACC-FIR-UDR-2021-00065-000,FIR-UDR-2021-00065,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,false,false,principal
ACC-FIR-CHB-2021-00019-000,FIR-CHB-2021-00019,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-RBG-2021-00057-000,FIR-RBG-2021-00057,CRM-0000124,Deepa Sharma,ಸ್ವಾತಿ ಕೃಷ್ಣಮೂರ್ತಿ,34,F,,false,false,principal
ACC-FIR-RCR-2021-00031-000,FIR-RCR-2021-00031,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,false,false,principal
ACC-FIR-KLP-2021-00084-000,FIR-KLP-2021-00084,,Prashanth Kumar,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-BLR-2021-00137-000,FIR-BLR-2021-00137,CRM-0000119,Mahesh Lingayat,ನಾಗರಾಜ್ ಶಾಸ್ತ್ರಿ,68,M,,true,false,principal
ACC-FIR-BLR-2021-00138-000,FIR-BLR-2021-00138,CRM-0000216,Nagaraj Kamath,ಗೌರವ್ ಭಟ್,24,M,,false,true,principal
ACC-FIR-SHV-2021-00006-000,FIR-SHV-2021-00006,,Ajay Pillai,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-RBG-2021-00058-000,FIR-RBG-2021-00058,CRM-0000177,Meera Murthy,ಕವಿತಾ ಹೆಗಡೆ,34,F,,false,true,principal
ACC-FIR-UDR-2021-00066-000,FIR-UDR-2021-00066,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,true,false,principal
ACC-FIR-RCR-2021-00032-000,FIR-RCR-2021-00032,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,false,false,principal
ACC-FIR-RBG-2021-00059-000,FIR-RBG-2021-00059,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-CHB-2021-00020-000,FIR-CHB-2021-00020,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-BLR-2021-00139-000,FIR-BLR-2021-00139,CRM-0000140,Kiran Bhat,ಸತೀಶ್ ಗೌಡ,25,M,,true,false,principal
ACC-FIR-MGL-2021-00075-000,FIR-MGL-2021-00075,CRM-0000025,Sandeep Pillai,ನವೀನ್ ರೆಡ್ಡಿ,50,M,,true,false,principal
ACC-FIR-UDR-2021-00067-000,FIR-UDR-2021-00067,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,false,true,principal
ACC-FIR-RCR-2021-00033-000,FIR-RCR-2021-00033,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,false,false,principal
ACC-FIR-RBG-2021-00060-000,FIR-RBG-2021-00060,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-UDR-2021-00068-000,FIR-UDR-2021-00068,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,false,false,principal
ACC-FIR-CHB-2021-00021-000,FIR-CHB-2021-00021,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-RCR-2021-00034-000,FIR-RCR-2021-00034,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,false,principal
ACC-FIR-RBG-2021-00061-000,FIR-RBG-2021-00061,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,true,principal
ACC-FIR-RBG-2021-00062-000,FIR-RBG-2021-00062,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-MGL-2021-00076-000,FIR-MGL-2021-00076,CRM-0000236,Nitya Shetty,ಭಾರತಿ ತಂತ್ರಿ,68,F,,true,false,principal
ACC-FIR-BLR-2021-00140-000,FIR-BLR-2021-00140,,Mohan Udupi,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-CHB-2021-00022-000,FIR-CHB-2021-00022,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,true,principal
ACC-FIR-RBG-2021-00063-000,FIR-RBG-2021-00063,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-BLR-2021-00141-000,FIR-BLR-2021-00141,CRM-0000085,Amala Vokkaliga,ಸರಿತಾ ದೇಸಾಯಿ,59,F,,false,false,principal
ACC-FIR-UDR-2021-00069-000,FIR-UDR-2021-00069,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,false,false,principal
ACC-FIR-RCR-2021-00035-000,FIR-RCR-2021-00035,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,false,principal
ACC-FIR-RBG-2021-00064-000,FIR-RBG-2021-00064,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-CHB-2021-00023-000,FIR-CHB-2021-00023,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-RBG-2021-00065-000,FIR-RBG-2021-00065,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-HBL-2021-00045-000,FIR-HBL-2021-00045,CRM-0000188,Ravi Desai,ರಮೇಶ್ ಅರಸ್,21,M,,false,false,principal
ACC-FIR-HBL-2021-00045-001,FIR-HBL-2021-00045,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,true,accomplice
ACC-FIR-HBL-2021-00045-002,FIR-HBL-2021-00045,CRM-0000144,Yogesh Reddy,ಅಭಿಷೇಕ್ ಕುಮಾರ್,23,M,,true,false,accomplice
ACC-FIR-RBG-2021-00066-000,FIR-RBG-2021-00066,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-BLR-2021-00142-000,FIR-BLR-2021-00142,CRM-0000003,Meera Swamy,ಭಾರತಿ ವೊಕ್ಕಲಿಗ,27,F,,true,false,principal
ACC-FIR-MYS-2021-00038-000,FIR-MYS-2021-00038,CRM-0000102,Vikram Nambiar,ಸಂದೀಪ್ ವೊಕ್ಕಲಿಗ,57,M,,true,true,principal
ACC-FIR-MYS-2021-00038-001,FIR-MYS-2021-00038,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,accomplice
ACC-FIR-UDR-2021-00070-000,FIR-UDR-2021-00070,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,false,false,principal
ACC-FIR-RCR-2021-00036-000,FIR-RCR-2021-00036,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,false,true,principal
ACC-FIR-RBG-2021-00067-000,FIR-RBG-2021-00067,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-RBG-2021-00068-000,FIR-RBG-2021-00068,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-KLP-2021-00085-000,FIR-KLP-2021-00085,CRM-0000206,Yogesh Naik,ಅನಿಲ್ ಅಡಿಗ,22,M,,true,false,principal
ACC-FIR-KLR-2021-00002-000,FIR-KLR-2021-00002,CRM-0000104,Umesh Reddy,ರಾಮೇಶ್ ಪ್ರಭು,33,M,,true,false,principal
ACC-FIR-UDR-2021-00071-000,FIR-UDR-2021-00071,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,false,true,principal
ACC-FIR-RBG-2021-00069-000,FIR-RBG-2021-00069,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-KPT-2021-00001-000,FIR-KPT-2021-00001,CRM-0000217,Deepak Desai,ರೋಹಿತ್ ಕೃಷ್ಣಮೂರ್ತಿ,29,M,,false,true,principal
ACC-FIR-BLR-2021-00143-000,FIR-BLR-2021-00143,,Naveen Pillai,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-CHB-2021-00024-000,FIR-CHB-2021-00024,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-RCR-2021-00037-000,FIR-RCR-2021-00037,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,false,principal
ACC-FIR-CHB-2021-00025-000,FIR-CHB-2021-00025,,Swathi Shetty,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-MGL-2021-00077-000,FIR-MGL-2021-00077,CRM-0000165,Vikram Aras,ನವೀನ್ ಅಯ್ಯರ್,40,M,,false,false,principal
ACC-FIR-KLP-2021-00086-000,FIR-KLP-2021-00086,CRM-0000206,Yogesh Naik,ಅನಿಲ್ ಅಡಿಗ,22,M,,false,true,principal
ACC-FIR-BLR-2021-00144-000,FIR-BLR-2021-00144,CRM-0000115,Amala Desai,ಸರಿತಾ ಪ್ರಭು,49,F,,false,true,principal
ACC-FIR-MYS-2021-00039-000,FIR-MYS-2021-00039,,Seeta Naik,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-RCR-2021-00038-000,FIR-RCR-2021-00038,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,true,principal
ACC-FIR-RBG-2021-00070-000,FIR-RBG-2021-00070,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-UDR-2021-00072-000,FIR-UDR-2021-00072,CRM-0000234,Deepa Desai,ಲಕ್ಷ್ಮಿ ಮೂರ್ತಿ,39,F,,true,true,principal
ACC-FIR-UDR-2021-00072-001,FIR-UDR-2021-00072,CRM-0000074,Rohit Sharma,ತೇಜಸ್ ಅಯ್ಯರ್,65,M,,true,true,accomplice
ACC-FIR-UDR-2021-00073-000,FIR-UDR-2021-00073,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,true,true,principal
ACC-FIR-RBG-2021-00071-000,FIR-RBG-2021-00071,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-RCR-2021-00039-000,FIR-RCR-2021-00039,CRM-0000139,Manjunath Tantri,ಪ್ರಶಾಂತ್ ರೆಡ್ಡಿ,44,M,,true,false,principal
ACC-FIR-RBG-2021-00072-000,FIR-RBG-2021-00072,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-HBL-2021-00046-000,FIR-HBL-2021-00046,CRM-0000077,Radha Vokkaliga,ಮೀರಾ ನಾಯ್ಕ್,61,F,,true,false,principal
ACC-FIR-BLR-2021-00145-000,FIR-BLR-2021-00145,CRM-0000085,Amala Vokkaliga,ಸರಿತಾ ದೇಸಾಯಿ,59,F,,true,false,principal
ACC-FIR-UDR-2021-00074-000,FIR-UDR-2021-00074,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,false,false,principal
ACC-FIR-RBG-2021-00073-000,FIR-RBG-2021-00073,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-DVG-2021-00025-000,FIR-DVG-2021-00025,CRM-0000238,Anjali Desai,ರೇಖಾ ಭಟ್,58,F,,true,false,principal
ACC-FIR-RBG-2022-00001-000,FIR-RBG-2022-00001,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-BLR-2022-00001-000,FIR-BLR-2022-00001,CRM-0000222,Priya Vokkaliga,ಸೀತಾ ಶೆಟ್ಟಿ,56,F,,true,false,principal
ACC-FIR-BLR-2022-00002-000,FIR-BLR-2022-00002,,Pooja Patil,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-RBG-2022-00002-000,FIR-RBG-2022-00002,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-CTV-2022-00001-000,FIR-CTV-2022-00001,CRM-0000043,Deepa Ayyar,ಮಧು ಪ್ರಭು,54,F,,true,false,principal
ACC-FIR-MGL-2022-00001-000,FIR-MGL-2022-00001,CRM-0000144,Yogesh Reddy,ಅಭಿಷೇಕ್ ಕುಮಾರ್,23,M,,false,true,principal
ACC-FIR-MGL-2022-00001-001,FIR-MGL-2022-00001,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,false,accomplice
ACC-FIR-MGL-2022-00001-002,FIR-MGL-2022-00001,CRM-0000092,Prakash Krishnamurthy,ಬಸವರಾಜ್ ಕುಮಾರ್,21,M,,false,false,accomplice
ACC-FIR-MGL-2022-00001-003,FIR-MGL-2022-00001,CRM-0000081,Yogesh Naik,ಸುರೇಶ್ ಉಡುಪ,43,M,,true,false,accomplice
ACC-FIR-RBG-2022-00003-000,FIR-RBG-2022-00003,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,true,principal
ACC-FIR-BLR-2022-00003-000,FIR-BLR-2022-00003,CRM-0000214,Gaurav Aras,ಸಂದೀಪ್ ಸ್ವಾಮಿ,39,M,,true,true,principal
ACC-FIR-BLG-2022-00001-000,FIR-BLG-2022-00001,CRM-0000001,Bharathi Nambiar,ರೇಖಾ ಅಡಿಗ,40,F,,true,false,principal
ACC-FIR-RBG-2022-00004-000,FIR-RBG-2022-00004,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-BLR-2022-00004-000,FIR-BLR-2022-00004,CRM-0000026,Yogesh Thakur,ಸತೀಶ್ ಭಟ್,61,M,,true,false,principal
ACC-FIR-MGL-2022-00002-000,FIR-MGL-2022-00002,CRM-0000032,Rohit Joshi,ಗೌರವ್ ಲಿಂಗಾಯತ್,41,M,,true,false,principal
ACC-FIR-RBG-2022-00005-000,FIR-RBG-2022-00005,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-TKR-2022-00001-000,FIR-TKR-2022-00001,CRM-0000038,Gaurav Joshi,ಸತೀಶ್ ಅಯ್ಯರ್,34,M,,false,true,principal
ACC-FIR-BLR2-2022-00001-000,FIR-BLR2-2022-00001,CRM-0000242,Tejas Shastri,ಯೋಗೇಶ್ ನಾಯ್ಕ್,47,M,,false,false,principal
ACC-FIR-RBG-2022-00006-000,FIR-RBG-2022-00006,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-HBL-2022-00001-000,FIR-HBL-2022-00001,CRM-0000125,Saritha Adiga,ಅಮಲಾ ವೊಕ್ಕಲಿಗ,49,F,,true,true,principal
ACC-FIR-UDR-2022-00001-000,FIR-UDR-2022-00001,,Suresh Nambiar,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-RBG-2022-00007-000,FIR-RBG-2022-00007,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-KLP-2022-00001-000,FIR-KLP-2022-00001,CRM-0000067,Nagaraj Prabhu,ಮಂಜುನಾಥ್ ಪಾಟೀಲ್,59,M,,false,false,principal
ACC-FIR-UDR-2022-00002-000,FIR-UDR-2022-00002,CRM-0000244,Basavaraj Shastri,ಬಸವರಾಜ್ ದೇಸಾಯಿ,28,M,,true,false,principal
