citizen_id,name_en,name_kn,first_name_en,last_name_en,gender,dob,age,aadhaar,dl_number,phone_primary,phone_secondary,occupation,socioeconomic_class,religion,caste,education,district_id,district_name,taluk,station_id,home_lat,home_lng,home_address,bank_account,upi_id,is_migrant
CIT-00001981,Rekha Verma,ಸೀತಾ ತಂತ್ರಿ,Rekha,Verma,F,1960-06-15,66,676077181390,,6682201484,7413951751,Farmer,lower_middle,Hindu,Kuruba,Professional,KA-BLR,Bengaluru Urban,Bengaluru West,STN-KA-BLR-0035,13.056208,77.401138,"No. 382, Colony, Bengaluru West, Bengaluru Urban - 570264",,,false
CIT-00001982,Tejas Rao,ಮೋಹನ್ ನಾಯ್ಕ್,Tejas,Rao,M,1961-08-21,64,689340326682,,8225910067,,Engineer,lower,Muslim,General,Diploma,KA-RBG,Dharwad,Kalghatagi,STN-KA-RBG-0019,15.236294,74.826413,"No. 354, Colony, Kalghatagi, Dharwad - 593962",40529826167,8225910067@upi,false
CIT-00001983,Vikram Raju,ನವೀನ್ ಹೆಗಡೆ,Vikram,Raju,M,1996-06-20,30,507640436969,KA0720129608444,6701916440,,Advocate,upper_middle,Christian,Lingayat,Diploma,KA-HBL,Hubballi-Dharwad,Kundgol,STN-KA-HBL-0028,15.056728,75.32909,"No. 132, Main Road, Kundgol, Hubballi-Dharwad - 565847",521347988675968,vikramra@oksbi,false
CIT-00001984,Vikram Kamath,ಮೋಹನ್ ಮೂರ್ತಿ,Vikram,Kamath,M,1965-09-13,60,553354308836,KA0120161179208,8013389790,8845791667,Private Employee,middle,Hindu,Others,PUC,KA-MGL,Dakshina Kannada,Mangaluru,STN-KA-MGL-0000,12.46431,75.192642,"No. 411, Cross Street, Mangaluru, Dakshina Kannada - 590186",1492835582636,,false
CIT-00001985,Yogesh Nayak,ವಿನಯ್ ನಂಬಿಯಾರ್,Yogesh,Nayak,M,1997-12-14,28,350018421177,KA0320193897282,6906379966,,Engineer,lower,Hindu,OBC,PUC,KA-BDR,Bidar,Humnabad,STN-KA-BDR-0017,18.241914,77.625617,"No. 18, Colony, Humnabad, Bidar - 568921",9883725243857,,false
CIT-00001986,Anita Verma,ಜ್ಯೋತಿ ಶೆಟ್ಟಿ,Anita,Verma,F,1997-11-20,28,779129235852,KA2420224670990,8943091949,,Student,middle,Sikh,OBC,High School,KA-BLG,Belagavi,Khanapur,STN-KA-BLG-0015,16.005125,74.420682,"No. 304, 1st Stage, Khanapur, Belagavi - 577467",312567072197049,8943091949@upi,false
CIT-00001987,Anjali Nambiar,ಗೀತಾ ಕಾಮತ್,Anjali,Nambiar,F,1986-01-23,40,202606637361,KA2420226809110,6230604069,,Government Employee,lower,Buddhist,Brahmin,Diploma,KA-GBG,Gadag,Mundargi,STN-KA-GBG-0006,15.396159,75.867428,"No. 234, 1st Stage, Mundargi, Gadag - 592777",,,false
CIT-00001988,Arjun Desai,ವಿಕ್ರಮ್ ಕಾಮತ್,Arjun,Desai,M,2009-03-31,17,663414634647,,9799642662,,Daily Wage Labourer,lower,Muslim,OBC,Primary,KA-BLG,Belagavi,Belagavi,STN-KA-BLG-0000,15.755617,74.248197,"No. 423, Nagar, Belagavi, Belagavi - 581498",474017229744,arjundes@okaxis,false
CIT-00001989,Saritha Rao,ಜ್ಯೋತಿ ತಂತ್ರಿ,Saritha,Rao,F,1963-06-28,63,867229246983,KA0620247392449,8643203318,,Farmer,BPL,Hindu,Nayaka,Primary,KA-KLR,Kolar,Kolar,STN-KA-KLR-0001,13.078787,78.451402,"No. 265, Colony, Kolar, Kolar - 595585",834910872113985,sarithar@ybl,false
CIT-00001990,Shantha Swamy,ಜ್ಯೋತಿ ಭಟ್,Shantha,Swamy,F,1977-02-14,49,524057720577,KA0620241053472,7427569908,,Auto Driver,upper,Jain,Kuruba,PUC,KA-BLR2,Ballari,Ballari,STN-KA-BLR2-0008,15.517939,76.509206,"No. 27, Nagar, Ballari, Ballari - 596541",8030503259345625,,false
CIT-00001991,Sangeetha Vokkaliga,ಅನಿತಾ ಗೌಡ,Sangeetha,Vokkaliga,F,1965-12-17,60,801966318364,,9385942418,7814384740,Student,lower,Other,OBC,Graduate,KA-BLR,Bengaluru Urban,Yelahanka,STN-KA-BLR-0041,13.024885,77.692078,"No. 169, Layout, Yelahanka, Bengaluru Urban - 567167",46219828719940,,false
CIT-00001992,Deepak Aras,ರಾಘವೇಂದ್ರ ಗೌಡ,Deepak,Aras,M,1978-03-18,48,767668309925,,7018928111,,Business Person,lower,Buddhist,Others,High School,KA-BLG,Belagavi,Hukkeri,STN-KA-BLG-0014,16.000825,74.768125,"No. 287, Colony, Hukkeri, Belagavi - 571040",99727262321953,,true
CIT-00001993,Tejas Kamath,ಉಮೇಶ್ ಪಾಟೀಲ್,Tejas,Kamath,M,1993-05-07,33,604150381251,,9717003119,,Business Person,middle,Sikh,SC,Graduate,KA-RBG,Dharwad,Navalgund,STN-KA-RBG-0026,15.62216,74.949381,"No. 146, 1st Stage, Navalgund, Dharwad - 574852",64048961893,9717003119@phonepe,false
CIT-00001994,Anjali Gowda,ಸೀತಾ ಲಿಂಗಾಯತ್,Anjali,Gowda,F,1953-08-07,72,667408496586,,6476358842,9187752467,Business Person,upper,Buddhist,Lingayat,Primary,KA-CHB,Chikkaballapura,Gauribidanur,STN-KA-CHB-0009,13.776131,77.738037,"No. 191, 1st Stage, Gauribidanur, Chikkaballapura - 594180",7580026596849,6476358842@upi,false
CIT-00001995,Vidya Raju,ಕವಿತಾ ನಂಬಿಯಾರ್,Vidya,Raju,F,2003-06-24,23,856590567168,,6566195008,6154285390,Engineer,middle,Jain,ST,Illiterate,KA-HBL,Hubballi-Dharwad,Dharwad,STN-KA-HBL-0010,15.068875,75.023698,"No. 43, Nagar, Dharwad, Hubballi-Dharwad - 578163",,,false
CIT-00001996,Sandeep Vokkaliga,ರೋಹಿತ್ ಕೃಷ್ಣಮೂರ್ತಿ,Sandeep,Vokkaliga,M,1955-07-03,71,506543411119,,8544720981,6239752652,Auto Driver,middle,Hindu,General,Graduate,KA-BLR,Bengaluru Urban,Mahadevapura,STN-KA-BLR-0056,12.850835,77.609155,"No. 302, Nagar, Mahadevapura, Bengaluru Urban - 596829",83876134373966,sandeepv@okaxis,false
CIT-00001997,Ramesh Raju,ವಿನಯ್ ರಾವ್,Ramesh,Raju,M,1981-01-27,45,472239589521,,7464473238,,Shop Keeper,lower,Christian,Brahmin,Illiterate,KA-RBG,Dharwad,Dharwad,STN-KA-RBG-0001,15.533117,75.17877,"No. 135, Cross Street, Dharwad, Dharwad - 563589",263775739911339,7464473238@paytm,false
CIT-00001998,Prakash Shastri,ಉಮೇಶ್ ಕುಮಾರ್,Prakash,Shastri,M,2005-05-24,21,283248986826,,9227658521,,Auto Driver,upper_middle,Sikh,Nayaka,PUC,KA-UDR,Udupi,Udupi,STN-KA-UDR-0005,13.245314,74.662085,"No. 149, Colony, Udupi, Udupi - 586518",,,false
CIT-00001999,Vikram Raju,ಅನಿಲ್ ಅರಸ್,Vikram,Raju,M,1962-04-20,64,561256974662,,8427806358,,Retired,BPL,Sikh,Others,High School,KA-CTV,Chitradurga,Molakalmuru,STN-KA-CTV-0017,14.893812,76.486659,"No. 194, Layout, Molakalmuru, Chitradurga - 596576",289493446701564,8427806358@gpay,true
CIT-00002000,Kavitha Joshi,ದೀಪಾ ಲಿಂಗಾಯತ್,Kavitha,Joshi,F,2011-03-30,15,707992276599,,8728328453,8398604667,Auto Driver,middle,Hindu,Lingayat,Graduate,KA-BLG,Belagavi,Raibag,STN-KA-BLG-0023,15.840709,74.902965,"No. 218, Main Road, Raibag, Belagavi - 596143",,,false
CIT-00002001,Arjun Ayyar,ಗೌರವ್ ಪ್ರಭು,Arjun,Ayyar,M,1952-08-14,73,284547785801,,8505528859,,Homemaker,BPL,Buddhist,Others,Illiterate,KA-TKR,Tumakuru,Tumakuru,STN-KA-TKR-0003,13.651527,77.146246,"No. 340, Nagar, Tumakuru, Tumakuru - 588716",8386664598118676,8505528859@gpay,true
CIT-00002002,Deepa Bhat,ಜ್ಯೋತಿ ವೊಕ್ಕಲಿಗ,Deepa,Bhat,F,2008-03-28,18,420346013701,,8049125425,,Government Employee,lower,Hindu,Nayaka,Diploma,KA-BLR2,Ballari,Sandur,STN-KA-BLR2-0020,15.192217,76.528983,"No. 436, 1st Stage, Sandur, Ballari - 577360",5515276373692,8049125425@upi,false
CIT-00002003,Rajesh Tantri,ಪ್ರಕಾಶ್ ನಂಬಿಯಾರ್,Rajesh,Tantri,M,1955-10-28,70,907590657814,KA0120161278695,9501695379,,Engineer,upper,Muslim,OBC,Diploma,KA-KLP,Kalaburagi,Sedam,STN-KA-KLP-0019,17.575467,77.131064,"No. 408, Colony, Sedam, Kalaburagi - 568611",200303614582,,false
CIT-00002004,Suma Reddy,ಅನಿತಾ ನಾಯ್ಕ್,Suma,Reddy,F,2002-09-14,23,885759804708,KA0820186825898,8155641184,,Engineer,middle,Muslim,General,Diploma,KA-RBG,Dharwad,Navalgund,STN-KA-RBG-0025,15.187775,74.977991,"No. 339, 1st Stage, Navalgund, Dharwad - 564040",5913940507111864,,false
CIT-00002005,Nitya Udupi,ಸುಮ಼ಾ ಕೃಷ್ಣಮೂರ್ತಿ,Nitya,Udupi,F,1963-12-09,62,802245911025,KA2420117544082,8677507676,,Contractor,BPL,Other,ST,Primary,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0005,12.972971,77.405697,"No. 38, Layout, Bengaluru North, Bengaluru Urban - 593471",615015353429501,,true
CIT-00002006,Mohan Sharma,ತೇಜಸ್ ಪಾಟೀಲ್,Mohan,Sharma,M,1983-07-03,43,283254577346,,7213221260,,Mechanic,BPL,Buddhist,Kuruba,Professional,KA-BLR,Bengaluru Urban,Mahadevapura,STN-KA-BLR-0054,13.085124,77.553096,"No. 112, Main Road, Mahadevapura, Bengaluru Urban - 575198",,,false
CIT-00002007,Nitya Hegde,ಪ್ರಿಯಾ ಭಟ್,Nitya,Hegde,F,1999-04-14,27,238692221830,KA1920108810033,8779067819,,Daily Wage Labourer,upper_middle,Hindu,OBC,Graduate,KA-BLR,Bengaluru Urban,Bengaluru East,STN-KA-BLR-0022,13.175659,77.436849,"No. 173, Layout, Bengaluru East, Bengaluru Urban - 566181",,,false
CIT-00002008,Ajay Ayyar,ಗಣೇಶ್ ಪಾಟೀಲ್,Ajay,Ayyar,M,1970-11-13,55,522625429708,KA1720091485239,8876325415,,Vendor,upper_middle,Hindu,Kuruba,Primary,KA-BLG,Belagavi,Savadatti,STN-KA-BLG-0029,15.88697,74.610063,"No. 171, Nagar, Savadatti, Belagavi - 573555",47238051086437,ajayayya@ybl,false
CIT-00002009,Ramesh Pillai,ಅಜಯ್ ರಾವ್,Ramesh,Pillai,M,1979-08-19,46,834379168142,KA0820218043110,8458284428,,Doctor,middle,Other,Kuruba,High School,KA-BLR,Bengaluru Urban,Rajarajeshwari Nagar,STN-KA-BLR-0051,13.146717,77.740129,"No. 285, Nagar, Rajarajeshwari Nagar, Bengaluru Urban - 585126",3516193542893007,,false
CIT-00002010,Anil Desai,ಮಹೇಶ್ ಮೂರ್ತಿ,Anil,Desai,M,1987-10-10,38,804352088192,KA0920101321443,9596817358,6555354441,Engineer,lower_middle,Hindu,General,Professional,KA-RBG,Dharwad,Navalgund,STN-KA-RBG-0024,15.551228,74.873187,"No. 411, Colony, Navalgund, Dharwad - 577103",6306899617061,,false
CIT-00002011,Naveen Reddy,ಉಮೇಶ್ ದೇಸಾಯಿ,Naveen,Reddy,M,1984-03-17,42,398114838740,,9016665984,,Business Person,upper,Buddhist,Kuruba,PUC,KA-MGL,Dakshina Kannada,Sullia,STN-KA-MGL-0024,12.592087,75.404807,"No. 466, Cross Street, Sullia, Dakshina Kannada - 575976",85488781600781,9016665984@upi,false
CIT-00002012,Deepa Udupi,ಅಮಲಾ ಸ್ವಾಮಿ,Deepa,Udupi,F,1965-09-26,60,411325089680,,7717455124,9355713959,Shop Keeper,lower,Muslim,OBC,PUC,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0005,12.992274,77.420095,"No. 35, Main Road, Bengaluru North, Bengaluru Urban - 571422",0199585262843713,,false
CIT-00002013,Manjunath Singh,ನಾಗರಾಜ್ ಲಿಂಗಾಯತ್,Manjunath,Singh,M,1989-12-13,36,446273940035,KA4120177588862,8158839803,,Government Employee,upper,Muslim,Others,Diploma,KA-HBL,Hubballi-Dharwad,Navalgund,STN-KA-HBL-0022,15.552083,75.174299,"No. 492, Nagar, Navalgund, Hubballi-Dharwad - 595333",,,false
CIT-00002014,Lakshmi Ayyar,ದೀಪಾ ಜೋಶಿ,Lakshmi,Ayyar,F,1970-09-21,55,651141423360,KA4220146811697,9679850077,,Vendor,lower,Buddhist,Others,PUC,KA-BLR-R,Bengaluru Rural,Hosakote,STN-KA-BLR-R-0005,13.493213,77.645516,"No. 260, Main Road, Hosakote, Bengaluru Rural - 579208",,,false
CIT-00002015,Priya Verma,ಅಮಲಾ ಜೋಶಿ,Priya,Verma,F,1984-02-16,42,219947318783,KA0620078406644,8075916992,,Security Guard,upper_middle,Muslim,SC,Post Graduate,KA-CKM,Chikkamagaluru,Kadur,STN-KA-CKM-0005,13.251345,75.981521,"No. 184, Nagar, Kadur, Chikkamagaluru - 567795",96505645492,,false
CIT-00002016,Ravi Prabhu,ಯೋಗೇಶ್ ಕುಮಾರ್,Ravi,Prabhu,M,1984-03-29,42,932881261512,,8609232372,,Contractor,upper,Sikh,Kuruba,Professional,KA-BLR,Bengaluru Urban,Bengaluru East,STN-KA-BLR-0027,13.022076,77.616706,"No. 106, Nagar, Bengaluru East, Bengaluru Urban - 581190",23974982198,raviprab@ybl,true
CIT-00002017,Tejas Shetty,ರಾಜೇಶ್ ಕೃಷ್ಣಮೂರ್ತಿ,Tejas,Shetty,M,1970-04-12,56,350571619435,,9747582305,,Government Employee,lower,Hindu,Lingayat,Illiterate,KA-BLR,Bengaluru Urban,Bengaluru East,STN-KA-BLR-0023,12.886287,77.657251,"No. 331, Cross Street, Bengaluru East, Bengaluru Urban - 561245",,,true
CIT-00002018,Sandeep Kumar,ತೇಜಸ್ ಶೆಟ್ಟಿ,Sandeep,Kumar,M,2009-06-28,17,314071005676,,9274580297,,Electrician,middle,Sikh,Others,High School,KA-BLR,Bengaluru Urban,Yelahanka,STN-KA-BLR-0043,13.11388,77.786634,"No. 77, Layout, Yelahanka, Bengaluru Urban - 562417",,,false
CIT-00002019,Prashanth Kumar,ರಾಜೇಶ್ ಕಾಮತ್,Prashanth,Kumar,M,2004-11-21,21,335321526900,,9711350974,7496699782,Vendor,upper_middle,Other,Kuruba,Diploma,KA-BLG,Belagavi,Savadatti,STN-KA-BLG-0029,15.841629,74.594094,"No. 192, Nagar, Savadatti, Belagavi - 580198",8228195941275459,9711350974@gpay,true
CIT-00002020,Prakash Ayyar,ಸಂದೀಪ್ ಭಟ್,Prakash,Ayyar,M,1967-04-03,59,433289564447,,6489690815,,Farmer,lower_middle,Sikh,ST,Post Graduate,KA-CTV,Chitradurga,Molakalmuru,STN-KA-CTV-0017,14.884503,76.446603,"No. 183, Layout, Molakalmuru, Chitradurga - 565373",56326415970069,,false
CIT-00002021,Sangeetha Nambiar,ಲಕ್ಷ್ಮಿ ಕಾಮತ್,Sangeetha,Nambiar,F,1962-05-05,64,422358356204,KA0420191630260,9977108800,,Auto Driver,middle,Christian,Vokkaliga,Illiterate,KA-UDR,Udupi,Kundapura,STN-KA-UDR-0015,13.628435,75.035934,"No. 30, Cross Street, Kundapura, Udupi - 594250",,,false
CIT-00002022,Ravi Prabhu,ರೋಹಿತ್ ನಂಬಿಯಾರ್,Ravi,Prabhu,M,1990-11-11,35,725656091958,,7341377387,,Business Person,lower,Muslim,Others,Post Graduate,KA-GBG,Gadag,Shirhatti,STN-KA-GBG-0005,15.699971,75.46405,"No. 222, Nagar, Shirhatti, Gadag - 590842",731471911281,raviprab@oksbi,false
CIT-00002023,Priya Tantri,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,Priya,Tantri,F,1967-08-10,58,900395325274,KA2020088965851,7542815097,,Shop Keeper,upper,Sikh,Lingayat,Professional,KA-BLR,Bengaluru Urban,Rajarajeshwari Nagar,STN-KA-BLR-0047,13.055187,77.585642,"No. 330, 1st Stage, Rajarajeshwari Nagar, Bengaluru Urban - 585482",84261863336,7542815097@gpay,false
CIT-00002024,Nagaraj Nambiar,ನವೀನ್ ಜೋಶಿ,Nagaraj,Nambiar,M,1989-09-01,36,875570170367,,7812968575,,Security Guard,upper,Christian,Kuruba,Professional,KA-BLG,Belagavi,Belagavi,STN-KA-BLG-0008,16.334012,74.302604,"No. 28, Colony, Belagavi, Belagavi - 561895",,,false
CIT-00002025,Shantha Desai,ಸ್ನೇಹಾ ಜೋಶಿ,Shantha,Desai,F,1979-06-13,47,485515075612,KA1220133486755,7128104042,9837725672,Daily Wage Labourer,upper,Christian,Nayaka,PUC,KA-VJP,Vijayapura,Sindagi,STN-KA-VJP-0017,16.699821,76.453375,"No. 406, Colony, Sindagi, Vijayapura - 585499",47686649589,7128104042@upi,false
CIT-00002026,Nirmala Sharma,ಶಾಂತಾ ನಾಯ್ಕ್,Nirmala,Sharma,F,1984-12-04,41,456499710343,KA2820149536440,7400991502,7662181443,Shop Keeper,upper_middle,Christian,Nayaka,Primary,KA-BLR,Bengaluru Urban,Bengaluru West,STN-KA-BLR-0035,13.032514,77.393199,"No. 203, Layout, Bengaluru West, Bengaluru Urban - 568996",60852923998,7400991502@phonepe,false
CIT-00002027,Nagaraj Shetty,ತೇಜಸ್ ಅಡಿಗ,Nagaraj,Shetty,M,1965-03-25,61,879039853779,KA1320071058902,8101154483,7202047707,Contractor,BPL,Muslim,Brahmin,High School,KA-BLR-R,Bengaluru Rural,Hosakote,STN-KA-BLR-R-0002,12.976977,77.405212,"No. 75, Main Road, Hosakote, Bengaluru Rural - 572536",,,false
CIT-00002028,Shruthi Thakur,ಮೀರಾ ಕಾಮತ್,Shruthi,Thakur,F,1963-12-10,62,535623932453,,7922954957,,Homemaker,lower_middle,Jain,Vokkaliga,Post Graduate,KA-BDR,Bidar,Bidar,STN-KA-BDR-0001,17.846793,77.430824,"No. 127, Cross Street, Bidar, Bidar - 567482",6638722117409830,,false
CIT-00002029,Suresh Desai,ನವೀನ್ ಕೃಷ್ಣಮೂರ್ತಿ,Suresh,Desai,M,1998-01-21,28,796436460789,KA1320116141545,6630938089,8756702270,Security Guard,middle,Other,Bovi,Post Graduate,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0006,13.107477,77.500241,"No. 292, Colony, Bengaluru North, Bengaluru Urban - 581325",3542581208213291,sureshde@okaxis,true
CIT-00002030,Sujatha Patil,ಮೀರಾ ತಂತ್ರಿ,Sujatha,Patil,F,1956-05-31,70,261008197660,,7105101511,,Unemployed,BPL,Christian,Others,Diploma,KA-MYS,Mysuru,Mysuru,STN-KA-MYS-0000,11.836046,76.738929,"No. 429, Nagar, Mysuru, Mysuru - 567723",,,false
CIT-00002031,Naveen Vokkaliga,ರಮೇಶ್ ರಾವ್,Naveen,Vokkaliga,M,1980-06-04,46,415920175647,,7142225140,6802978574,Tailor,lower_middle,Jain,ST,Professional,KA-TKR,Tumakuru,Pavagada,STN-KA-TKR-0013,13.094928,76.515057,"No. 260, Main Road, Pavagada, Tumakuru - 577444",42550716501058,,false
CIT-00002032,Anjali Krishnamurthy,ಅಂಜಲಿ ಶೆಟ್ಟಿ,Anjali,Krishnamurthy,F,1975-08-09,50,521198630856,KA0420175908211,7690145359,,Tailor,lower,Other,Brahmin,Primary,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0005,13.039851,77.446127,"No. 154, Cross Street, Bengaluru North, Bengaluru Urban - 576009",,,false
CIT-00002033,Saritha Vokkaliga,ಸಂಗೀತಾ ಮೂರ್ತಿ,Saritha,Vokkaliga,F,1990-09-05,35,474245336280,,6128450817,9285920925,Homemaker,lower,Muslim,Kuruba,Professional,KA-RBG,Dharwad,Hubballi,STN-KA-RBG-0013,15.412664,74.969496,"No. 177, 1st Stage, Hubballi, Dharwad - 584651",,,false
CIT-00002034,Naveen Shastri,ಸತೀಶ್ ಕೃಷ್ಣಮೂರ್ತಿ,Naveen,Shastri,M,2006-07-05,20,807397480762,,6046829091,,Contractor,lower,Hindu,SC,Graduate,KA-MGL,Dakshina Kannada,Mangaluru,STN-KA-MGL-0000,12.465748,75.172452,"No. 36, Layout, Mangaluru, Dakshina Kannada - 591697",92882403073,6046829091@gpay,false
CIT-00002035,Umesh Thakur,ಮಹೇಶ್ ಸ್ವಾಮಿ,Umesh,Thakur,M,2008-06-19,18,540188492127,KA3220218305685,9352068487,,Driver,lower_middle,Sikh,General,Professional,KA-BLG,Belagavi,Raibag,STN-KA-BLG-0022,16.157314,74.889171,"No. 81, Cross Street, Raibag, Belagavi - 573943",,,false
CIT-00002036,Ajay Udupi,ಸಂದೀಪ್ ಶೆಟ್ಟಿ,Ajay,Udupi,M,1957-08-15,68,530615311247,KA0220235328913,7026558241,8088086277,Vendor,BPL,Christian,Kuruba,Professional,KA-MGL,Dakshina Kannada,Kadaba,STN-KA-MGL-0028,12.541635,75.088709,"No. 473, 1st Stage, Kadaba, Dakshina Kannada - 577023",4343026142185,,false
CIT-00002037,Priya Shastri,ನಿತ್ಯಾ ನಾಯ್ಕ್,Priya,Shastri,F,1962-07-16,64,280761560383,KA2420172732615,9250294624,,Business Person,BPL,Jain,ST,Graduate,KA-BLR,Bengaluru Urban,Rajarajeshwari Nagar,STN-KA-BLR-0044,13.090967,77.552389,"No. 114, Layout, Rajarajeshwari Nagar, Bengaluru Urban - 591442",1450436030307,9250294624@gpay,false
CIT-00002038,Shivakumar Krishnamurthy,ರಾಘವೇಂದ್ರ ಕುಮಾರ್,Shivakumar,Krishnamurthy,M,1983-01-24,43,677062615811,,6971087841,,Mechanic,lower,Christian,Nayaka,High School,KA-BLR,Bengaluru Urban,Bengaluru South,STN-KA-BLR-0012,13.150175,77.710979,"No. 122, 1st Stage, Bengaluru South, Bengaluru Urban - 574251",322364454977,6971087841@upi,false
CIT-00002039,Jyothi Gowda,ವಿದ್ಯಾ ದೇಸಾಯಿ,Jyothi,Gowda,F,1964-11-13,61,630496729894,,9506410886,,Retired,middle,Christian,Vokkaliga,Graduate,KA-BLR,Bengaluru Urban,Bengaluru South,STN-KA-BLR-0018,12.820934,77.552496,"No. 193, Nagar, Bengaluru South, Bengaluru Urban - 593078",200225591946,jyothigo@okhdfcbank,false
CIT-00002040,Anjali Verma,ಸ್ವಾತಿ ವೊಕ್ಕಲಿಗ,Anjali,Verma,F,1983-08-27,42,885859265872,,7897609812,9752175266,Driver,BPL,Sikh,Kuruba,Primary,KA-CHB,Chikkaballapura,Bagepalli,STN-KA-CHB-0004,13.440507,78.22117,"No. 394, Cross Street, Bagepalli, Chikkaballapura - 595666",1817216027664100,anjalive@oksbi,false
CIT-00002041,Anil Nambiar,ಗೌರವ್ ಹೆಗಡೆ,Anil,Nambiar,M,1992-08-09,33,624174190993,KA0820069876879,9247945883,,Farmer,upper_middle,Jain,Kuruba,Professional,KA-KPT,Koppal,Gangavathi,STN-KA-KPT-0004,15.680247,76.478773,"No. 53, 1st Stage, Gangavathi, Koppal - 587914",6376133381980077,,true
CIT-00002042,Radha Desai,ರಾಧಾ ಕುಮಾರ್,Radha,Desai,F,1986-08-03,39,742532835675,,8401128282,,Electrician,BPL,Hindu,Vokkaliga,Graduate,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0005,12.983852,77.425544,"No. 223, Layout, Bengaluru North, Bengaluru Urban - 583959",94521080542770,,false
CIT-00002043,Nagaraj Joshi,ಉಮೇಶ್ ಕೃಷ್ಣಮೂರ್ತಿ,Nagaraj,Joshi,M,2007-07-08,19,545557935852,KA2320179769750,9594926776,7696826997,Unemployed,BPL,Other,Brahmin,Professional,KA-KLP,Kalaburagi,Chittapur,STN-KA-KLP-0013,17.571347,76.681829,"No. 411, 1st Stage, Chittapur, Kalaburagi - 578458",35592489034,,true
CIT-00002044,Prashanth Pillai,ಮಂಜುನಾಥ್ ಕಾಮತ್,Prashanth,Pillai,M,2010-06-27,16,700103439314,,7190449405,,Doctor,middle,Christian,Vokkaliga,High School,KA-BLR,Bengaluru Urban,Yelahanka,STN-KA-BLR-0039,13.005355,77.736231,"No. 84, Colony, Yelahanka, Bengaluru Urban - 594544",59810413447,7190449405@phonepe,false
CIT-00002045,Pooja Joshi,ಪೂಜಾ ಅಡಿಗ,Pooja,Joshi,F,1990-07-24,36,838281819363,,7853114100,,Security Guard,middle,Christian,Bovi,Primary,KA-BLG,Belagavi,Belagavi,STN-KA-BLG-0007,16.37074,75.024301,"No. 44, Main Road, Belagavi, Belagavi - 564441",5861266816780446,poojajos@okaxis,false
CIT-00002046,Akash Nambiar,ಮಹೇಶ್ ಜೋಶಿ,Akash,Nambiar,M,1952-02-02,74,636887563697,KA0420115850912,6908616693,,Mechanic,lower_middle,Christian,Kuruba,High School,KA-MGL,Dakshina Kannada,Sullia,STN-KA-MGL-0022,12.536547,75.153088,"No. 262, Colony, Sullia, Dakshina Kannada - 562528",6493999697882143,6908616693@upi,true
CIT-00002047,Suma Pillai,ನಿತ್ಯಾ ದೇಸಾಯಿ,Suma,Pillai,F,1999-05-04,27,233466238729,KA1320225121687,7990582842,,Driver,middle,Buddhist,Bovi,Post Graduate,KA-BLR,Bengaluru Urban,Bengaluru South,STN-KA-BLR-0012,13.092804,77.757295,"No. 119, Layout, Bengaluru South, Bengaluru Urban - 579351",05003827763,,false
CIT-00002048,Nagaraj Reddy,ಸುರೇಶ್ ಭಟ್,Nagaraj,Reddy,M,2008-08-13,17,714434382707,,9278042923,,Government Employee,lower_middle,Christian,Nayaka,Primary,KA-DVG,Davanagere,Davanagere,STN-KA-DVG-0001,14.255239,76.169924,"No. 312, Nagar, Davanagere, Davanagere - 561173",04836230973978,,false
CIT-00002049,Kiran Nambiar,ರಮೇಶ್ ರಾವ್,Kiran,Nambiar,M,1987-05-21,39,916308215031,KA3220156245981,8625402548,7486812780,Tailor,lower_middle,Christian,SC,High School,KA-BLR,Bengaluru Urban,Bengaluru South,STN-KA-BLR-0013,12.915244,77.706451,"No. 442, Colony, Bengaluru South, Bengaluru Urban - 581829",0995248945226,8625402548@gpay,false
CIT-00002050,Radha Nayak,ರಾಧಾ ಕುಮಾರ್,Radha,Nayak,F,1968-02-15,58,809159531277,KA0320239287004,8958107128,7611364212,Tailor,BPL,Muslim,ST,High School,KA-SHV,Shivamogga,Hosanagara,STN-KA-SHV-0016,14.19592,75.737604,"No. 413, 1st Stage, Hosanagara, Shivamogga - 584226",,,false
CIT-00002051,Priya Desai,ಸುಜಾತಾ ಉಡುಪ,Priya,Desai,F,1977-12-04,48,845946730105,,8280643885,,Private Employee,upper_middle,Jain,Kuruba,High School,KA-VJP,Vijayapura,Vijayapura,STN-KA-VJP-0001,16.670064,76.488183,"No. 403, Cross Street, Vijayapura, Vijayapura - 596836",11785296643691,8280643885@phonepe,true
